 2.20744 32.3257 -1.01025 0.00020326 -0.021993
 2.20756 32.4949 -1.03694 0.000203251 -0.021872
 2.20768 32.666 -1.06409 0.000203243 -0.021751
 2.2078 32.8389 -1.09174 0.000203234 -0.02163
 2.20792 33.0138 -1.11987 0.000203226 -0.021509
 2.20804 33.1906 -1.14852 0.000203217 -0.021388
 2.20816 33.3694 -1.17769 0.000203209 -0.021267
 2.20828 33.5501 -1.20738 0.0002032 -0.0211461
 2.2084 33.7329 -1.23762 0.000203191 -0.0210251
 2.20852 33.9178 -1.26841 0.000203183 -0.0209041
 2.20864 34.1048 -1.29977 0.000203174 -0.0207831
 2.20876 34.2939 -1.33171 0.000203166 -0.0206622
 2.20888 34.4852 -1.36425 0.000203157 -0.0205412
 2.209 34.6787 -1.3974 0.000203148 -0.0204203
 2.20912 34.8745 -1.43117 0.00020314 -0.0202993
 2.20924 35.0725 -1.46558 0.000203131 -0.0201784
 2.20936 35.2729 -1.50064 0.000203123 -0.0200575
 2.20948 35.4757 -1.53637 0.000203114 -0.0199366
 2.2096 35.6808 -1.57278 0.000203105 -0.0198156
 2.20972 35.8885 -1.6099 0.000203097 -0.0196947
 2.20984 36.0986 -1.64774 0.000203088 -0.0195738
 2.20996 36.3112 -1.68632 0.000203079 -0.0194529
 2.21008 36.5265 -1.72565 0.000203071 -0.019332
 2.2102 36.7444 -1.76575 0.000203062 -0.0192111
 2.21032 36.965 -1.80665 0.000203053 -0.0190902
 2.21044 37.1883 -1.84837 0.000203045 -0.0189694
 2.21056 37.4144 -1.89092 0.000203036 -0.0188485
 2.21068 37.6433 -1.93432 0.000203027 -0.0187276
 2.2108 37.8752 -1.97861 0.000203019 -0.0186067
 2.21092 38.1099 -2.02379 0.00020301 -0.0184859
 2.21104 38.3477 -2.0699 0.000203001 -0.018365
 2.21116 38.5885 -2.11696 0.000202993 -0.0182442
 2.21128 38.8325 -2.16499 0.000202984 -0.0181233
 2.2114 39.0796 -2.21403 0.000202975 -0.0180025
 2.21152 39.3299 -2.26409 0.000202967 -0.0178817
 2.21164 39.5836 -2.3152 0.000202958 -0.0177609
 2.21176 39.8406 -2.3674 0.000202949 -0.01764
 2.21188 40.101 -2.42071 0.00020294 -0.0175192
 2.212 40.365 -2.47516 0.000202932 -0.0173984
 2.21212 40.6325 -2.53079 0.000202923 -0.0172776
 2.21224 40.9036 -2.58763 0.000202914 -0.0171568
 2.21236 41.1784 -2.64571 0.000202906 -0.017036
 2.21248 41.4571 -2.70507 0.000202897 -0.0169153
 2.2126 41.7396 -2.76573 0.000202888 -0.0167945
 2.21272 42.026 -2.82775 0.000202879 -0.0166737
 2.21284 42.3165 -2.89116 0.000202871 -0.0165529
 2.21296 42.611 -2.956 0.000202862 -0.0164322
 2.21308 42.9098 -3.02231 0.000202853 -0.0163114
 2.2132 43.2128 -3.09014 0.000202844 -0.0161907
 2.21332 43.5203 -3.15953 0.000202836 -0.0160699
 2.21344 43.8322 -3.23052 0.000202827 -0.0159492
 2.21356 44.1486 -3.30317 0.000202818 -0.0158284
 2.21368 44.4697 -3.37753 0.000202809 -0.0157077
 2.2138 44.7956 -3.45364 0.000202801 -0.015587
 2.21392 45.1263 -3.53156 0.000202792 -0.0154663
 2.21404 45.462 -3.61135 0.000202783 -0.0153456
 2.21416 45.8028 -3.69307 0.000202774 -0.0152249
 2.21428 46.1488 -3.77677 0.000202765 -0.0151042
 2.2144 46.5002 -3.86253 0.000202757 -0.0149835
 2.21452 46.8569 -3.95039 0.000202748 -0.0148628
 2.21464 47.2192 -4.04044 0.000202739 -0.0147421
 2.21476 47.5872 -4.13275 0.00020273 -0.0146214
 2.21488 47.9611 -4.22738 0.000202721 -0.0145007
 2.215 48.3408 -4.32442 0.000202713 -0.0143801
 2.21512 48.7267 -4.42394 0.000202704 -0.0142594
 2.21524 49.1188 -4.52603 0.000202695 -0.0141388
 2.21536 49.5173 -4.63077 0.000202686 -0.0140181
 2.21548 49.9224 -4.73825 0.000202677 -0.0138975
 2.2156 50.3342 -4.84858 0.000202668 -0.0137768
 2.21572 50.7528 -4.96184 0.00020266 -0.0136562
 2.21584 51.1784 -5.07814 0.000202651 -0.0135356
 2.21596 51.6113 -5.19758 0.000202642 -0.0134149
 2.21608 52.0516 -5.32028 0.000202633 -0.0132943
 2.2162 52.4994 -5.44635 0.000202624 -0.0131737
 2.21632 52.955 -5.57592 0.000202615 -0.0130531
 2.21644 53.4185 -5.70911 0.000202607 -0.0129325
 2.21656 53.8902 -5.84606 0.000202598 -0.0128119
 2.21668 54.3703 -5.9869 0.000202589 -0.0126913
 2.2168 54.859 -6.13178 0.00020258 -0.0125707
 2.21692 55.3565 -6.28084 0.000202571 -0.0124502
 2.21704 55.8631 -6.43426 0.000202562 -0.0123296
 2.21716 56.3789 -6.5922 0.000202553 -0.012209
 2.21728 56.9043 -6.75483 0.000202544 -0.0120885
 2.2174 57.4395 -6.92233 0.000202536 -0.0119679
 2.21752 57.9848 -7.0949 0.000202527 -0.0118474
 2.21764 58.5404 -7.27274 0.000202518 -0.0117268
 2.21776 59.1067 -7.45606 0.000202509 -0.0116063
 2.21788 59.6838 -7.64508 0.0002025 -0.0114857
 2.218 60.2723 -7.84004 0.000202491 -0.0113652
 2.21812 60.8722 -8.04117 0.000202482 -0.0112447
 2.21824 61.4841 -8.24875 0.000202473 -0.0111242
 2.21836 62.1082 -8.46303 0.000202464 -0.0110037
 2.21848 62.7448 -8.68431 0.000202455 -0.0108832
 2.2186 63.3944 -8.91289 0.000202446 -0.0107627
 2.21872 64.0574 -9.14908 0.000202437 -0.0106422
 2.21884 64.734 -9.39321 0.000202429 -0.0105217
 2.21896 65.4248 -9.64564 0.00020242 -0.0104012
 2.21908 66.1302 -9.90674 0.000202411 -0.0102807
 2.2192 66.8505 -10.1769 0.000202402 -0.0101603
 2.21932 67.5864 -10.4565 0.000202393 -0.0100398
 2.21944 68.3381 -10.7461 0.000202384 -0.00991933
 2.21956 69.1063 -11.046 0.000202375 -0.00979887
 2.21968 69.8915 -11.3568 0.000202366 -0.00967842
 2.2198 70.6941 -11.679 0.000202357 -0.00955798
 2.21992 71.5148 -12.0131 0.000202348 -0.00943754
 2.22004 72.354 -12.3597 0.000202339 -0.00931711
 2.22016 73.2125 -12.7195 0.00020233 -0.00919668
 2.22028 74.0909 -13.093 0.000202321 -0.00907626
 2.2204 74.9897 -13.481 0.000202312 -0.00895584
 2.22052 75.9097 -13.8843 0.000202303 -0.00883543
 2.22064 76.8515 -14.3035 0.000202294 -0.00871503
 2.22076 77.816 -14.7396 0.000202285 -0.00859463
 2.22088 78.8038 -15.1934 0.000202276 -0.00847424
 2.221 79.8157 -15.6659 0.000202267 -0.00835385
 2.22112 80.8526 -16.1581 0.000202258 -0.00823347
 2.22124 81.9153 -16.671 0.000202249 -0.00811309
 2.22136 83.0047 -17.2059 0.00020224 -0.00799272
 2.22148 84.1217 -17.7639 0.000202231 -0.00787235
 2.2216 85.2672 -18.3464 0.000202222 -0.00775199
 2.22172 86.4424 -18.9547 0.000202213 -0.00763164
 2.22184 87.6481 -19.5904 0.000202204 -0.00751129
 2.22196 88.8855 -20.2552 0.000202195 -0.00739095
 2.22208 90.1556 -20.9506 0.000202186 -0.00727061
 2.2222 91.4597 -21.6786 0.000202177 -0.00715028
 2.22232 92.7988 -22.4412 0.000202168 -0.00702995
 2.22244 94.1743 -23.2406 0.000202159 -0.00690963
 2.22256 95.5874 -24.079 0.00020215 -0.00678931
 2.22268 97.0394 -24.9589 0.000202141 -0.006669
 2.2228 98.5316 -25.883 0.000202132 -0.0065487
 2.22292 100.066 -26.8543 0.000202123 -0.0064284
 2.22304 101.642 -27.8758 0.000202114 -0.0063081
 2.22316 103.264 -28.9509 0.000202104 -0.00618782
 2.22328 104.931 -30.0833 0.000202095 -0.00606753
 2.2234 106.646 -31.2769 0.000202086 -0.00594726
 2.22352 108.41 -32.5361 0.000202077 -0.00582699
 2.22364 110.225 -33.8654 0.000202068 -0.00570672
 2.22376 112.091 -35.27 0.000202059 -0.00558646
 2.22388 114.011 -36.7552 0.00020205 -0.0054662
 2.224 115.986 -38.3272 0.000202041 -0.00534596
 2.22412 118.017 -39.9923 0.000202032 -0.00522571
 2.22424 120.106 -41.7576 0.000202023 -0.00510547
 2.22436 122.253 -43.6308 0.000202014 -0.00498524
 2.22448 124.461 -45.6204 0.000202004 -0.00486501
 2.2246 126.729 -47.7354 0.000201995 -0.00474479
 2.22472 129.058 -49.9859 0.000201986 -0.00462458
 2.22484 131.448 -52.3829 0.000201977 -0.00450437
 2.22496 133.9 -54.9381 0.000201968 -0.00438416
 2.22508 136.412 -57.6647 0.000201959 -0.00426396
 2.2252 138.983 -60.5769 0.00020195 -0.00414377
 2.22532 141.61 -63.6902 0.000201941 -0.00402358
 2.22544 144.291 -67.0216 0.000201932 -0.0039034
 2.22556 147.022 -70.5897 0.000201922 -0.00378322
 2.22568 149.795 -74.4146 0.000201913 -0.00366305
 2.2258 152.605 -78.5183 0.000201904 -0.00354288
 2.22592 155.44 -82.9245 0.000201895 -0.00342272
 2.22604 158.289 -87.6592 0.000201886 -0.00330257
 2.22616 161.136 -92.7501 0.000201877 -0.00318242
 2.22628 163.963 -98.2271 0.000201867 -0.00306227
 2.2264 166.745 -104.122 0.000201858 -0.00294213
 2.22652 169.455 -110.468 0.000201849 -0.002822
 2.22664 172.056 -117.301 0.00020184 -0.00270187
 2.22676 174.508 -124.657 0.000201831 -0.00258175
 2.22688 176.759 -132.572 0.000201822 -0.00246163
 2.227 178.748 -141.083 0.000201812 -0.00234152
 2.22712 180.405 -150.223 0.000201803 -0.00222142
 2.22724 181.643 -160.022 0.000201794 -0.00210132
 2.22736 182.365 -170.503 0.000201785 -0.00198122
 2.22748 182.457 -181.68 0.000201776 -0.00186114
 2.2276 181.788 -193.553 0.000201766 -0.00174105
 2.22772 180.214 -206.102 0.000201757 -0.00162097
 2.22784 177.573 -219.283 0.000201748 -0.0015009
 2.22796 173.695 -233.019 0.000201739 -0.00138084
 2.22808 168.401 -247.198 0.00020173 -0.00126077
 2.2282 161.516 -261.658 0.00020172 -0.00114072
 2.22832 152.876 -276.191 0.000201711 -0.00102067
 2.22844 142.345 -290.533 0.000201702 -0.000900623
 2.22856 129.832 -304.369 0.000201693 -0.000780584
 2.22868 115.308 -317.341 0.000201684 -0.00066055
 2.2288 98.8256 -329.06 0.000201674 -0.000540522
 2.22892 80.5312 -339.13 0.000201665 -0.000420499
 2.22904 60.6731 -347.175 0.000201656 -0.000300482
 2.22916 39.5977 -352.873 0.000201647 -0.00018047
 2.22928 17.7341 -355.982 0.000201637 -6.04639e-05
 2.2294 -4.43238 -356.371 0.000201628 5.95368e-05
 2.22952 -26.395 -354.031 0.000201619 0.000179532
 2.22964 -47.6637 -349.076 0.00020161 0.000299522
 2.22976 -67.8005 -341.728 0.0002016 0.000419506
 2.22988 -86.4468 -332.299 0.000201591 0.000539485
 2.23 -103.34 -321.155 0.000201582 0.000659458
 2.23012 -118.319 -308.686 0.000201573 0.000779425
 2.23024 -131.317 -295.281 0.000201563 0.000899388
 2.23036 -142.35 -281.299 0.000201554 0.00101934
 2.23048 -151.496 -267.058 0.000201545 0.0011393
 2.2306 -158.884 -252.828 0.000201535 0.00125924
 2.23072 -164.668 -238.824 0.000201526 0.00137918
 2.23084 -169.02 -225.212 0.000201517 0.00149912
 2.23096 -172.114 -212.114 0.000201508 0.00161905
 2.23108 -174.118 -199.61 0.000201498 0.00173897
 2.2312 -175.191 -187.752 0.000201489 0.00185889
 2.23132 -175.479 -176.564 0.00020148 0.0019788
 2.23144 -175.112 -166.051 0.00020147 0.00209871
 2.23156 -174.204 -156.204 0.000201461 0.00221861
 2.23168 -172.856 -147.002 0.000201452 0.0023385
 2.2318 -171.152 -138.419 0.000201442 0.0024584
 2.23192 -169.166 -130.422 0.000201433 0.00257828
 2.23204 -166.96 -122.979 0.000201424 0.00269816
 2.23216 -164.586 -116.055 0.000201414 0.00281803
 2.23228 -162.088 -109.614 0.000201405 0.0029379
 2.2324 -159.501 -103.622 0.000201396 0.00305777
 2.23252 -156.856 -98.0475 0.000201386 0.00317762
 2.23264 -154.178 -92.8585 0.000201377 0.00329748
 2.23276 -151.485 -88.0261 0.000201368 0.00341732
 2.23288 -148.795 -83.5228 0.000201358 0.00353717
 2.233 -146.121 -79.3234 0.000201349 0.003657
 2.23312 -143.474 -75.4041 0.00020134 0.00377683
 2.23324 -140.861 -71.7434 0.00020133 0.00389666
 2.23336 -138.29 -68.3212 0.000201321 0.00401648
 2.23348 -135.764 -65.1191 0.000201312 0.00413629
 2.2336 -133.289 -62.1202 0.000201302 0.0042561
 2.23372 -130.867 -59.309 0.000201293 0.0043759
 2.23384 -128.499 -56.6713 0.000201283 0.0044957
 2.23396 -126.187 -54.1941 0.000201274 0.00461549
 2.23408 -123.932 -51.8654 0.000201265 0.00473528
 2.2342 -121.733 -49.6743 0.000201255 0.00485506
 2.23432 -119.591 -47.6109 0.000201246 0.00497483
 2.23444 -117.505 -45.6658 0.000201236 0.0050946
 2.23456 -115.474 -43.8306 0.000201227 0.00521437
 2.23468 -113.497 -42.0977 0.000201218 0.00533413
 2.2348 -111.574 -40.4598 0.000201208 0.00545388
 2.23492 -109.702 -38.9105 0.000201199 0.00557363
 2.23504 -107.882 -37.4437 0.000201189 0.00569337
 2.23516 -106.111 -36.0539 0.00020118 0.00581311
 2.23528 -104.388 -34.736 0.000201171 0.00593284
 2.2354 -102.713 -33.4853 0.000201161 0.00605257
 2.23552 -101.082 -32.2974 0.000201152 0.00617229
 2.23564 -99.4961 -31.1684 0.000201142 0.00629201
 2.23576 -97.9527 -30.0944 0.000201133 0.00641172
 2.23588 -96.4506 -29.0722 0.000201123 0.00653142
 2.236 -94.9887 -28.0984 0.000201114 0.00665112
 2.23612 -93.5656 -27.1702 0.000201105 0.00677081
 2.23624 -92.18 -26.2849 0.000201095 0.0068905
 2.23636 -90.8307 -25.4399 0.000201086 0.00701018
 2.23648 -89.5166 -24.6328 0.000201076 0.00712986
 2.2366 -88.2365 -23.8614 0.000201067 0.00724953
 2.23672 -86.9892 -23.1238 0.000201057 0.0073692
 2.23684 -85.7737 -22.418 0.000201048 0.00748886
 2.23696 -84.5889 -21.7422 0.000201038 0.00760851
 2.23708 -83.4338 -21.0949 0.000201029 0.00772816
 2.2372 -82.3074 -20.4744 0.000201019 0.00784781
 2.23732 -81.2088 -19.8793 0.00020101 0.00796745
 2.23744 -80.137 -19.3082 0.000201 0.00808708
 2.23756 -79.0912 -18.76 0.000200991 0.00820671
 2.23768 -78.0706 -18.2334 0.000200981 0.00832633
 2.2378 -77.0743 -17.7273 0.000200972 0.00844595
 2.23792 -76.1014 -17.2407 0.000200962 0.00856556
 2.23804 -75.1514 -16.7726 0.000200953 0.00868517
 2.23816 -74.2234 -16.3221 0.000200943 0.00880477
 2.23828 -73.3168 -15.8883 0.000200934 0.00892436
 2.2384 -72.4308 -15.4704 0.000200924 0.00904395
 2.23852 -71.5649 -15.0677 0.000200915 0.00916354
 2.23864 -70.7183 -14.6794 0.000200905 0.00928312
 2.23876 -69.8905 -14.3049 0.000200896 0.00940269
 2.23888 -69.0809 -13.9435 0.000200886 0.00952226
 2.239 -68.289 -13.5947 0.000200877 0.00964182
 2.23912 -67.5142 -13.2578 0.000200867 0.00976138
 2.23924 -66.756 -12.9323 0.000200858 0.00988093
 2.23936 -66.0139 -12.6178 0.000200848 0.0100005
 2.23948 -65.2874 -12.3137 0.000200839 0.01012
 2.2396 -64.576 -12.0195 0.000200829 0.0102396
 2.23972 -63.8794 -11.735 0.00020082 0.0103591
 2.23984 -63.197 -11.4595 0.00020081 0.0104786
 2.23996 -62.5285 -11.1929 0.000200801 0.0105981
 2.24008 -61.8735 -10.9346 0.000200791 0.0107176
 2.2402 -61.2315 -10.6844 0.000200781 0.0108371
 2.24032 -60.6023 -10.4419 0.000200772 0.0109567
 2.24044 -59.9854 -10.2068 0.000200762 0.0110762
 2.24056 -59.3805 -9.97888 0.000200753 0.0111956
 2.24068 -58.7873 -9.75774 0.000200743 0.0113151
 2.2408 -58.2055 -9.54317 0.000200734 0.0114346
 2.24092 -57.6347 -9.3349 0.000200724 0.0115541
 2.24104 -57.0746 -9.13269 0.000200714 0.0116736
 2.24116 -56.525 -8.93631 0.000200705 0.011793
 2.24128 -55.9856 -8.74554 0.000200695 0.0119125
 2.2414 -55.456 -8.56017 0.000200686 0.0120319
 2.24152 -54.9362 -8.37999 0.000200676 0.0121514
 2.24164 -54.4257 -8.20482 0.000200666 0.0122708
 2.24176 -53.9243 -8.03447 0.000200657 0.0123903
 2.24188 -53.4319 -7.86877 0.000200647 0.0125097
 2.242 -52.9481 -7.70756 0.000200638 0.0126291
 2.24212 -52.4728 -7.55066 0.000200628 0.0127485
 2.24224 -52.0058 -7.39793 0.000200618 0.012868
 2.24236 -51.5468 -7.24923 0.000200609 0.0129874
 2.24248 -51.0956 -7.1044 0.000200599 0.0131068
 2.2426 -50.6521 -6.96333 0.000200589 0.0132262
 2.24272 -50.2161 -6.82588 0.00020058 0.0133456
 2.24284 -49.7873 -6.69193 0.00020057 0.013465
 2.24296 -49.3657 -6.56136 0.00020056 0.0135843
 2.24308 -48.951 -6.43407 0.000200551 0.0137037
 2.2432 -48.543 -6.30993 0.000200541 0.0138231
 2.24332 -48.1417 -6.18885 0.000200531 0.0139425
 2.24344 -47.7468 -6.07073 0.000200522 0.0140618
 2.24356 -47.3582 -5.95547 0.000200512 0.0141812
 2.24368 -46.9758 -5.84299 0.000200503 0.0143005
 2.2438 -46.5994 -5.73319 0.000200493 0.0144199
 2.24392 -46.2288 -5.62599 0.000200483 0.0145392
 2.24404 -45.8641 -5.52131 0.000200473 0.0146585
 2.24416 -45.5049 -5.41907 0.000200464 0.0147779
 2.24428 -45.1512 -5.31919 0.000200454 0.0148972
 2.2444 -44.8029 -5.22161 0.000200444 0.0150165
 2.24452 -44.4598 -5.12625 0.000200435 0.0151358
 2.24464 -44.1219 -5.03305 0.000200425 0.0152551
 2.24476 -43.789 -4.94194 0.000200415 0.0153744
 2.24488 -43.461 -4.85287 0.000200406 0.0154937
 2.245 -43.1378 -4.76576 0.000200396 0.015613
 2.24512 -42.8194 -4.68057 0.000200386 0.0157323
 2.24524 -42.5055 -4.59724 0.000200377 0.0158516
 2.24536 -42.1961 -4.51571 0.000200367 0.0159709
 2.24548 -41.8912 -4.43594 0.000200357 0.0160901
 2.2456 -41.5906 -4.35787 0.000200347 0.0162094
 2.24572 -41.2942 -4.28145 0.000200338 0.0163287
 2.24584 -41.0019 -4.20665 0.000200328 0.0164479
 2.24596 -40.7137 -4.13341 0.000200318 0.0165672
 2.24608 -40.4295 -4.06169 0.000200308 0.0166864
 2.2462 -40.1492 -3.99145 0.000200299 0.0168056
 2.24632 -39.8727 -3.92266 0.000200289 0.0169249
 2.24644 -39.6 -3.85526 0.000200279 0.0170441
 2.24656 -39.3309 -3.78923 0.000200269 0.0171633
 2.24668 -39.0655 -3.72452 0.00020026 0.0172825
 2.2468 -38.8035 -3.66111 0.00020025 0.0174018
 2.24692 -38.545 -3.59896 0.00020024 0.017521
 2.24704 -38.2899 -3.53803 0.00020023 0.0176402
 2.24716 -38.0382 -3.47829 0.000200221 0.0177594
 2.24728 -37.7897 -3.41972 0.000200211 0.0178785
 2.2474 -37.5444 -3.36228 0.000200201 0.0179977
 2.24752 -37.3022 -3.30595 0.000200191 0.0181169
 2.24764 -37.0631 -3.25069 0.000200181 0.0182361
 2.24776 -36.8271 -3.19648 0.000200172 0.0183552
 2.24788 -36.594 -3.14329 0.000200162 0.0184744
 2.248 -36.3638 -3.09111 0.000200152 0.0185936
 2.24812 -36.1365 -3.03989 0.000200142 0.0187127
 2.24824 -35.912 -2.98963 0.000200132 0.0188319
 2.24836 -35.6902 -2.94029 0.000200123 0.018951
 2.24848 -35.4712 -2.89186 0.000200113 0.0190701
 2.2486 -35.2548 -2.84431 0.000200103 0.0191893
 2.24872 -35.0411 -2.79762 0.000200093 0.0193084
 2.24884 -34.8299 -2.75177 0.000200083 0.0194275
 2.24896 -34.6212 -2.70674 0.000200074 0.0195466
 2.24908 -34.415 -2.66252 0.000200064 0.0196657
 2.2492 -34.2112 -2.61907 0.000200054 0.0197848
 2.24932 -34.0098 -2.5764 0.000200044 0.0199039
 2.24944 -33.8108 -2.53447 0.000200034 0.020023
 2.24956 -33.6141 -2.49327 0.000200024 0.0201421
 2.24968 -33.4197 -2.45278 0.000200014 0.0202612
 2.2498 -33.2274 -2.41299 0.000200005 0.0203803
 2.24992 -33.0374 -2.37389 0.000199995 0.0204993
 2.25004 -32.8496 -2.33545 0.000199985 0.0206184
 2.25016 -32.6638 -2.29766 0.000199975 0.0207375
 2.25028 -32.4802 -2.26051 0.000199965 0.0208565
 2.2504 -32.2986 -2.22398 0.000199955 0.0209756
 2.25052 -32.119 -2.18806 0.000199945 0.0210946
 2.25064 -31.9414 -2.15274 0.000199936 0.0212136
 2.25076 -31.7657 -2.11801 0.000199926 0.0213327
 2.25088 -31.592 -2.08384 0.000199916 0.0214517
 2.251 -31.4202 -2.05023 0.000199906 0.0215707
 2.25112 -31.2502 -2.01717 0.000199896 0.0216897
 2.25124 -31.0821 -1.98465 0.000199886 0.0218088
 2.25136 -30.9157 -1.95265 0.000199876 0.0219278
 2.25148 -30.7511 -1.92116 0.000199866 0.0220468
 2.2516 -30.5883 -1.89017 0.000199856 0.0221658
 2.25172 -30.4272 -1.85968 0.000199846 0.0222847
 2.25184 -30.2678 -1.82967 0.000199836 0.0224037
 2.25196 -30.1101 -1.80013 0.000199827 0.0225227
 2.25208 -29.954 -1.77106 0.000199817 0.0226417
 2.2522 -29.7995 -1.74243 0.000199807 0.0227607
 2.25232 -29.6466 -1.71425 0.000199797 0.0228796
 2.25244 -29.4952 -1.68651 0.000199787 0.0229986
 2.25256 -29.3454 -1.65919 0.000199777 0.0231175
 2.25268 -29.1972 -1.63229 0.000199767 0.0232365
 2.2528 -29.0504 -1.6058 0.000199757 0.0233554
 2.25292 -28.9051 -1.57972 0.000199747 0.0234743
 2.25304 -28.7612 -1.55402 0.000199737 0.0235933
 2.25316 -28.6188 -1.52871 0.000199727 0.0237122
 2.25328 -28.4778 -1.50379 0.000199717 0.0238311
 2.2534 -28.3382 -1.47923 0.000199707 0.02395
 2.25352 -28.1999 -1.45504 0.000199697 0.0240689
 2.25364 -28.063 -1.4312 0.000199687 0.0241879
 2.25376 -27.9274 -1.40771 0.000199677 0.0243068
 2.25388 -27.7932 -1.38457 0.000199667 0.0244256
 2.254 -27.6602 -1.36177 0.000199657 0.0245445
 2.25412 -27.5285 -1.3393 0.000199647 0.0246634
 2.25424 -27.3981 -1.31715 0.000199637 0.0247823
 2.25436 -27.2689 -1.29532 0.000199627 0.0249012
 2.25448 -27.1409 -1.27381 0.000199617 0.02502
 2.2546 -27.0141 -1.2526 0.000199607 0.0251389
 2.25472 -26.8885 -1.2317 0.000199597 0.0252577
 2.25484 -26.7641 -1.21109 0.000199587 0.0253766
 2.25496 -26.6409 -1.19077 0.000199577 0.0254954
 2.25508 -26.5187 -1.17074 0.000199567 0.0256143
 2.2552 -26.3978 -1.15099 0.000199557 0.0257331
 2.25532 -26.2779 -1.13151 0.000199547 0.0258519
 2.25544 -26.1591 -1.11231 0.000199537 0.0259708
 2.25556 -26.0413 -1.09337 0.000199527 0.0260896
 2.25568 -25.9247 -1.07469 0.000199517 0.0262084
 2.2558 -25.8091 -1.05627 0.000199507 0.0263272
 2.25592 -25.6945 -1.0381 0.000199497 0.026446
 2.25604 -25.581 -1.02018 0.000199487 0.0265648
 2.25616 -25.4684 -1.00251 0.000199477 0.0266836
 2.25628 -25.3569 -0.985072 0.000199467 0.0268024
 2.2564 -25.2463 -0.967871 0.000199457 0.0269212
 2.25652 -25.1368 -0.950902 0.000199446 0.0270399
 2.25664 -25.0281 -0.93416 0.000199436 0.0271587
 2.25676 -24.9204 -0.917641 0.000199426 0.0272775
