# * EIGENVALUES * 
#
# file generated by ** cup.H ** 
#
# PARAMETERS: 
# G = 0.269814
# a drude model was used for silver
# ------------- 
# ome (eV)	real(k1)	imag(k1)	real(k2)	imag(k2)	real(k3)	imag(k3)
#
  2.00375 	-0.0278608 	-2.89867   	-0.0808837 	-0.821371  	-0.0110818 	-0.957986  	0.000308439	0.00257234 
  2.004   	-0.0278553 	-2.89806   	-0.080892  	-0.821127  	-0.0110708 	-0.957609  	0.000308245	0.00257002 
  2.00425 	-0.0278497 	-2.89745   	-0.0809003 	-0.820882  	-0.0110597 	-0.957232  	0.000308051	0.00256771 
  2.0045  	-0.0278442 	-2.89684   	-0.0809085 	-0.820638  	-0.0110487 	-0.956856  	0.000307857	0.00256539 
  2.00475 	-0.0278387 	-2.89623   	-0.0809168 	-0.820393  	-0.0110376 	-0.95648   	0.000307662	0.00256308 
  2.005   	-0.0278331 	-2.89562   	-0.0809251 	-0.820149  	-0.0110265 	-0.956103  	0.000307468	0.00256076 
  2.00525 	-0.0278276 	-2.89501   	-0.0809334 	-0.819904  	-0.0110154 	-0.955727  	0.000307275	0.00255845 
  2.0055  	-0.027822  	-2.89439   	-0.0809417 	-0.81966   	-0.0110043 	-0.955351  	0.000307081	0.00255614 
  2.00575 	-0.0278165 	-2.89378   	-0.0809501 	-0.819415  	-0.0109932 	-0.954974  	0.000306887	0.00255383 
  2.006   	-0.027811  	-2.89317   	-0.0809584 	-0.819171  	-0.0109821 	-0.954598  	0.000306694	0.00255153 
  2.00625 	-0.0278055 	-2.89256   	-0.0809668 	-0.818926  	-0.0109709 	-0.954222  	0.0003065  	0.00254922 
  2.0065  	-0.0277999 	-2.89195   	-0.0809752 	-0.818682  	-0.0109598 	-0.953846  	0.000306307	0.00254692 
  2.00675 	-0.0277944 	-2.89134   	-0.0809835 	-0.818437  	-0.0109486 	-0.95347   	0.000306113	0.00254462 
  2.007   	-0.0277889 	-2.89073   	-0.0809919 	-0.818193  	-0.0109374 	-0.953094  	0.00030592 	0.00254232 
  2.00725 	-0.0277834 	-2.89012   	-0.0810004 	-0.817948  	-0.0109262 	-0.952719  	0.000305727	0.00254002 
  2.0075  	-0.0277778 	-2.88951   	-0.0810088 	-0.817704  	-0.010915  	-0.952343  	0.000305534	0.00253772 
  2.00775 	-0.0277723 	-2.8889    	-0.0810172 	-0.817459  	-0.0109038 	-0.951967  	0.000305341	0.00253543 
  2.008   	-0.0277668 	-2.88829   	-0.0810257 	-0.817215  	-0.0108926 	-0.951592  	0.000305148	0.00253313 
  2.00825 	-0.0277613 	-2.88768   	-0.0810341 	-0.81697   	-0.0108814 	-0.951216  	0.000304956	0.00253084 
  2.0085  	-0.0277558 	-2.88707   	-0.0810426 	-0.816726  	-0.0108701 	-0.950841  	0.000304763	0.00252855 
  2.00875 	-0.0277503 	-2.88646   	-0.0810511 	-0.816481  	-0.0108589 	-0.950465  	0.00030457 	0.00252626 
  2.009   	-0.0277448 	-2.88585   	-0.0810596 	-0.816237  	-0.0108476 	-0.95009   	0.000304378	0.00252398 
  2.00925 	-0.0277393 	-2.88524   	-0.0810681 	-0.815992  	-0.0108364 	-0.949715  	0.000304186	0.00252169 
  2.0095  	-0.0277338 	-2.88463   	-0.0810766 	-0.815748  	-0.0108251 	-0.949339  	0.000303994	0.00251941 
  2.00975 	-0.0277283 	-2.88402   	-0.0810851 	-0.815503  	-0.0108138 	-0.948964  	0.000303801	0.00251713 
  2.01    	-0.0277228 	-2.88342   	-0.0810937 	-0.815258  	-0.0108025 	-0.948589  	0.000303609	0.00251484 
  2.01025 	-0.0277173 	-2.88281   	-0.0811022 	-0.815014  	-0.0107911 	-0.948214  	0.000303417	0.00251257 
  2.0105  	-0.0277118 	-2.8822    	-0.0811108 	-0.814769  	-0.0107798 	-0.947839  	0.000303226	0.00251029 
  2.01075 	-0.0277063 	-2.88159   	-0.0811194 	-0.814525  	-0.0107685 	-0.947464  	0.000303034	0.00250801 
  2.011   	-0.0277008 	-2.88098   	-0.0811279 	-0.81428   	-0.0107571 	-0.947089  	0.000302842	0.00250574 
  2.01125 	-0.0276953 	-2.88037   	-0.0811365 	-0.814036  	-0.0107457 	-0.946715  	0.000302651	0.00250347 
  2.0115  	-0.0276898 	-2.87976   	-0.0811452 	-0.813791  	-0.0107344 	-0.94634   	0.000302459	0.00250119 
  2.01175 	-0.0276843 	-2.87916   	-0.0811538 	-0.813547  	-0.010723  	-0.945965  	0.000302268	0.00249893 
  2.012   	-0.0276788 	-2.87855   	-0.0811624 	-0.813302  	-0.0107116 	-0.945591  	0.000302077	0.00249666 
  2.01225 	-0.0276734 	-2.87794   	-0.0811711 	-0.813057  	-0.0107002 	-0.945216  	0.000301885	0.00249439 
  2.0125  	-0.0276679 	-2.87733   	-0.0811798 	-0.812813  	-0.0106887 	-0.944842  	0.000301694	0.00249213 
  2.01275 	-0.0276624 	-2.87673   	-0.0811884 	-0.812568  	-0.0106773 	-0.944467  	0.000301503	0.00248986 
  2.013   	-0.0276569 	-2.87612   	-0.0811971 	-0.812324  	-0.0106659 	-0.944093  	0.000301312	0.0024876  
  2.01325 	-0.0276515 	-2.87551   	-0.0812058 	-0.812079  	-0.0106544 	-0.943719  	0.000301122	0.00248534 
  2.0135  	-0.027646  	-2.8749    	-0.0812145 	-0.811834  	-0.0106429 	-0.943345  	0.000300931	0.00248308 
  2.01375 	-0.0276405 	-2.8743    	-0.0812233 	-0.81159   	-0.0106315 	-0.942971  	0.00030074 	0.00248083 
  2.014   	-0.0276351 	-2.87369   	-0.081232  	-0.811345  	-0.01062   	-0.942597  	0.00030055 	0.00247857 
  2.01425 	-0.0276296 	-2.87308   	-0.0812408 	-0.811101  	-0.0106085 	-0.942223  	0.000300359	0.00247632 
  2.0145  	-0.0276241 	-2.87248   	-0.0812495 	-0.810856  	-0.010597  	-0.941849  	0.000300169	0.00247407 
  2.01475 	-0.0276187 	-2.87187   	-0.0812583 	-0.810611  	-0.0105854 	-0.941475  	0.000299979	0.00247182 
  2.015   	-0.0276132 	-2.87126   	-0.0812671 	-0.810367  	-0.0105739 	-0.941101  	0.000299789	0.00246957 
  2.01525 	-0.0276078 	-2.87066   	-0.0812759 	-0.810122  	-0.0105624 	-0.940727  	0.000299599	0.00246732 
  2.0155  	-0.0276023 	-2.87005   	-0.0812847 	-0.809878  	-0.0105508 	-0.940354  	0.000299409	0.00246508 
  2.01575 	-0.0275969 	-2.86944   	-0.0812935 	-0.809633  	-0.0105392 	-0.93998   	0.000299219	0.00246283 
  2.016   	-0.0275914 	-2.86884   	-0.0813024 	-0.809388  	-0.0105276 	-0.939606  	0.000299029	0.00246059 
  2.01625 	-0.027586  	-2.86823   	-0.0813112 	-0.809144  	-0.0105161 	-0.939233  	0.00029884 	0.00245835 
  2.0165  	-0.0275805 	-2.86763   	-0.0813201 	-0.808899  	-0.0105045 	-0.938859  	0.00029865 	0.00245611 
  2.01675 	-0.0275751 	-2.86702   	-0.081329  	-0.808654  	-0.0104928 	-0.938486  	0.000298461	0.00245387 
  2.017   	-0.0275696 	-2.86642   	-0.0813379 	-0.80841   	-0.0104812 	-0.938113  	0.000298271	0.00245164 
  2.01725 	-0.0275642 	-2.86581   	-0.0813468 	-0.808165  	-0.0104696 	-0.93774   	0.000298082	0.0024494  
  2.0175  	-0.0275587 	-2.8652    	-0.0813557 	-0.80792   	-0.0104579 	-0.937366  	0.000297893	0.00244717 
  2.01775 	-0.0275533 	-2.8646    	-0.0813646 	-0.807676  	-0.0104463 	-0.936993  	0.000297704	0.00244494 
  2.018   	-0.0275479 	-2.86399   	-0.0813736 	-0.807431  	-0.0104346 	-0.93662   	0.000297515	0.00244271 
  2.01825 	-0.0275424 	-2.86339   	-0.0813825 	-0.807186  	-0.0104229 	-0.936247  	0.000297326	0.00244048 
  2.0185  	-0.027537  	-2.86278   	-0.0813915 	-0.806942  	-0.0104112 	-0.935874  	0.000297137	0.00243825 
  2.01875 	-0.0275316 	-2.86218   	-0.0814005 	-0.806697  	-0.0103995 	-0.935502  	0.000296949	0.00243603 
  2.019   	-0.0275262 	-2.86158   	-0.0814094 	-0.806452  	-0.0103878 	-0.935129  	0.00029676 	0.0024338  
  2.01925 	-0.0275207 	-2.86097   	-0.0814184 	-0.806208  	-0.010376  	-0.934756  	0.000296571	0.00243158 
  2.0195  	-0.0275153 	-2.86037   	-0.0814275 	-0.805963  	-0.0103643 	-0.934384  	0.000296383	0.00242936 
  2.01975 	-0.0275099 	-2.85976   	-0.0814365 	-0.805718  	-0.0103525 	-0.934011  	0.000296195	0.00242714 
  2.02    	-0.0275045 	-2.85916   	-0.0814455 	-0.805474  	-0.0103408 	-0.933638  	0.000296007	0.00242493 
  2.02025 	-0.0274991 	-2.85855   	-0.0814546 	-0.805229  	-0.010329  	-0.933266  	0.000295818	0.00242271 
  2.0205  	-0.0274937 	-2.85795   	-0.0814637 	-0.804984  	-0.0103172 	-0.932894  	0.00029563 	0.0024205  
  2.02075 	-0.0274882 	-2.85735   	-0.0814727 	-0.804739  	-0.0103054 	-0.932521  	0.000295442	0.00241828 
  2.021   	-0.0274828 	-2.85674   	-0.0814818 	-0.804495  	-0.0102936 	-0.932149  	0.000295255	0.00241607 
  2.02125 	-0.0274774 	-2.85614   	-0.0814909 	-0.80425   	-0.0102818 	-0.931777  	0.000295067	0.00241386 
  2.0215  	-0.027472  	-2.85554   	-0.0815    	-0.804005  	-0.0102699 	-0.931405  	0.000294879	0.00241166 
  2.02175 	-0.0274666 	-2.85493   	-0.0815092 	-0.803761  	-0.0102581 	-0.931033  	0.000294692	0.00240945 
  2.022   	-0.0274612 	-2.85433   	-0.0815183 	-0.803516  	-0.0102462 	-0.930661  	0.000294504	0.00240724 
  2.02225 	-0.0274558 	-2.85373   	-0.0815275 	-0.803271  	-0.0102344 	-0.930289  	0.000294317	0.00240504 
  2.0225  	-0.0274504 	-2.85312   	-0.0815366 	-0.803026  	-0.0102225 	-0.929917  	0.00029413 	0.00240284 
  2.02275 	-0.027445  	-2.85252   	-0.0815458 	-0.802782  	-0.0102106 	-0.929545  	0.000293942	0.00240064 
  2.023   	-0.0274396 	-2.85192   	-0.081555  	-0.802537  	-0.0101987 	-0.929173  	0.000293755	0.00239844 
  2.02325 	-0.0274342 	-2.85132   	-0.0815642 	-0.802292  	-0.0101868 	-0.928802  	0.000293568	0.00239624 
  2.0235  	-0.0274288 	-2.85071   	-0.0815734 	-0.802047  	-0.0101748 	-0.92843   	0.000293381	0.00239405 
  2.02375 	-0.0274235 	-2.85011   	-0.0815827 	-0.801803  	-0.0101629 	-0.928058  	0.000293195	0.00239186 
  2.024   	-0.0274181 	-2.84951   	-0.0815919 	-0.801558  	-0.0101509 	-0.927687  	0.000293008	0.00238966 
  2.02425 	-0.0274127 	-2.84891   	-0.0816012 	-0.801313  	-0.010139  	-0.927316  	0.000292821	0.00238747 
  2.0245  	-0.0274073 	-2.8483    	-0.0816104 	-0.801068  	-0.010127  	-0.926944  	0.000292635	0.00238528 
  2.02475 	-0.0274019 	-2.8477    	-0.0816197 	-0.800823  	-0.010115  	-0.926573  	0.000292448	0.0023831  
  2.025   	-0.0273966 	-2.8471    	-0.081629  	-0.800579  	-0.010103  	-0.926202  	0.000292262	0.00238091 
  2.02525 	-0.0273912 	-2.8465    	-0.0816383 	-0.800334  	-0.010091  	-0.925831  	0.000292076	0.00237873 
  2.0255  	-0.0273858 	-2.8459    	-0.0816476 	-0.800089  	-0.010079  	-0.925459  	0.00029189 	0.00237654 
  2.02575 	-0.0273804 	-2.8453    	-0.081657  	-0.799844  	-0.0100669 	-0.925088  	0.000291704	0.00237436 
  2.026   	-0.0273751 	-2.84469   	-0.0816663 	-0.799599  	-0.0100549 	-0.924717  	0.000291518	0.00237218 
  2.02625 	-0.0273697 	-2.84409   	-0.0816757 	-0.799355  	-0.0100428 	-0.924347  	0.000291332	0.00237    
  2.0265  	-0.0273643 	-2.84349   	-0.0816851 	-0.79911   	-0.0100308 	-0.923976  	0.000291146	0.00236783 
  2.02675 	-0.027359  	-2.84289   	-0.0816944 	-0.798865  	-0.0100187 	-0.923605  	0.00029096 	0.00236565 
  2.027   	-0.0273536 	-2.84229   	-0.0817038 	-0.79862   	-0.0100066 	-0.923234  	0.000290775	0.00236348 
  2.02725 	-0.0273482 	-2.84169   	-0.0817133 	-0.798375  	-0.00999447	-0.922864  	0.000290589	0.0023613  
  2.0275  	-0.0273429 	-2.84109   	-0.0817227 	-0.79813   	-0.00998235	-0.922493  	0.000290404	0.00235913 
  2.02775 	-0.0273375 	-2.84049   	-0.0817321 	-0.797885  	-0.00997022	-0.922123  	0.000290219	0.00235697 
  2.028   	-0.0273322 	-2.83989   	-0.0817416 	-0.797641  	-0.00995808	-0.921752  	0.000290033	0.0023548  
  2.02825 	-0.0273268 	-2.83929   	-0.081751  	-0.797396  	-0.00994593	-0.921382  	0.000289848	0.00235263 
  2.0285  	-0.0273215 	-2.83869   	-0.0817605 	-0.797151  	-0.00993376	-0.921011  	0.000289663	0.00235047 
  2.02875 	-0.0273161 	-2.83809   	-0.08177   	-0.796906  	-0.00992158	-0.920641  	0.000289478	0.0023483  
  2.029   	-0.0273108 	-2.83749   	-0.0817795 	-0.796661  	-0.00990939	-0.920271  	0.000289293	0.00234614 
  2.02925 	-0.0273054 	-2.83689   	-0.081789  	-0.796416  	-0.00989719	-0.919901  	0.000289109	0.00234398 
  2.0295  	-0.0273001 	-2.83629   	-0.0817985 	-0.796171  	-0.00988498	-0.919531  	0.000288924	0.00234183 
  2.02975 	-0.0272948 	-2.83569   	-0.0818081 	-0.795926  	-0.00987276	-0.919161  	0.000288739	0.00233967 
  2.03    	-0.0272894 	-2.83509   	-0.0818176 	-0.795682  	-0.00986052	-0.918791  	0.000288555	0.00233751 
  2.03025 	-0.0272841 	-2.83449   	-0.0818272 	-0.795437  	-0.00984827	-0.918421  	0.000288371	0.00233536 
  2.0305  	-0.0272787 	-2.83389   	-0.0818368 	-0.795192  	-0.00983601	-0.918051  	0.000288186	0.00233321 
  2.03075 	-0.0272734 	-2.83329   	-0.0818463 	-0.794947  	-0.00982374	-0.917681  	0.000288002	0.00233106 
  2.031   	-0.0272681 	-2.83269   	-0.081856  	-0.794702  	-0.00981145	-0.917312  	0.000287818	0.00232891 
  2.03125 	-0.0272628 	-2.83209   	-0.0818656 	-0.794457  	-0.00979916	-0.916942  	0.000287634	0.00232676 
  2.0315  	-0.0272574 	-2.8315    	-0.0818752 	-0.794212  	-0.00978685	-0.916573  	0.00028745 	0.00232461 
  2.03175 	-0.0272521 	-2.8309    	-0.0818848 	-0.793967  	-0.00977453	-0.916203  	0.000287266	0.00232247 
  2.032   	-0.0272468 	-2.8303    	-0.0818945 	-0.793722  	-0.0097622 	-0.915834  	0.000287083	0.00232033 
  2.03225 	-0.0272415 	-2.8297    	-0.0819042 	-0.793477  	-0.00974985	-0.915464  	0.000286899	0.00231818 
  2.0325  	-0.0272361 	-2.8291    	-0.0819138 	-0.793232  	-0.0097375 	-0.915095  	0.000286715	0.00231605 
  2.03275 	-0.0272308 	-2.8285    	-0.0819235 	-0.792987  	-0.00972513	-0.914726  	0.000286532	0.00231391 
  2.033   	-0.0272255 	-2.82791   	-0.0819332 	-0.792742  	-0.00971275	-0.914357  	0.000286348	0.00231177 
  2.03325 	-0.0272202 	-2.82731   	-0.081943  	-0.792497  	-0.00970036	-0.913988  	0.000286165	0.00230963 
  2.0335  	-0.0272149 	-2.82671   	-0.0819527 	-0.792252  	-0.00968795	-0.913619  	0.000285982	0.0023075  
  2.03375 	-0.0272096 	-2.82611   	-0.0819624 	-0.792007  	-0.00967554	-0.91325   	0.000285799	0.00230537 
  2.034   	-0.0272043 	-2.82552   	-0.0819722 	-0.791762  	-0.00966311	-0.912881  	0.000285616	0.00230324 
  2.03425 	-0.027199  	-2.82492   	-0.081982  	-0.791517  	-0.00965067	-0.912512  	0.000285433	0.00230111 
  2.0345  	-0.0271937 	-2.82432   	-0.0819918 	-0.791272  	-0.00963822	-0.912143  	0.00028525 	0.00229898 
  2.03475 	-0.0271884 	-2.82372   	-0.0820016 	-0.791027  	-0.00962575	-0.911775  	0.000285067	0.00229685 
  2.035   	-0.0271831 	-2.82313   	-0.0820114 	-0.790782  	-0.00961328	-0.911406  	0.000284885	0.00229473 
  2.03525 	-0.0271778 	-2.82253   	-0.0820212 	-0.790537  	-0.00960079	-0.911037  	0.000284702	0.00229261 
  2.0355  	-0.0271725 	-2.82193   	-0.082031  	-0.790292  	-0.00958829	-0.910669  	0.00028452 	0.00229048 
  2.03575 	-0.0271672 	-2.82134   	-0.0820409 	-0.790047  	-0.00957578	-0.9103    	0.000284337	0.00228836 
  2.036   	-0.0271619 	-2.82074   	-0.0820507 	-0.789802  	-0.00956326	-0.909932  	0.000284155	0.00228625 
  2.03625 	-0.0271566 	-2.82014   	-0.0820606 	-0.789557  	-0.00955072	-0.909564  	0.000283973	0.00228413 
  2.0365  	-0.0271513 	-2.81955   	-0.0820705 	-0.789312  	-0.00953817	-0.909196  	0.000283791	0.00228201 
  2.03675 	-0.027146  	-2.81895   	-0.0820804 	-0.789067  	-0.00952561	-0.908827  	0.000283609	0.0022799  
  2.037   	-0.0271408 	-2.81835   	-0.0820903 	-0.788822  	-0.00951304	-0.908459  	0.000283427	0.00227779 
  2.03725 	-0.0271355 	-2.81776   	-0.0821002 	-0.788577  	-0.00950046	-0.908091  	0.000283245	0.00227567 
  2.0375  	-0.0271302 	-2.81716   	-0.0821102 	-0.788332  	-0.00948786	-0.907723  	0.000283064	0.00227356 
  2.03775 	-0.0271249 	-2.81657   	-0.0821201 	-0.788086  	-0.00947526	-0.907355  	0.000282882	0.00227146 
  2.038   	-0.0271196 	-2.81597   	-0.0821301 	-0.787841  	-0.00946264	-0.906987  	0.0002827  	0.00226935 
  2.03825 	-0.0271144 	-2.81537   	-0.0821401 	-0.787596  	-0.00945   	-0.90662   	0.000282519	0.00226724 
  2.0385  	-0.0271091 	-2.81478   	-0.0821501 	-0.787351  	-0.00943736	-0.906252  	0.000282338	0.00226514 
  2.03875 	-0.0271038 	-2.81418   	-0.0821601 	-0.787106  	-0.0094247 	-0.905884  	0.000282156	0.00226304 
  2.039   	-0.0270986 	-2.81359   	-0.0821701 	-0.786861  	-0.00941204	-0.905517  	0.000281975	0.00226094 
  2.03925 	-0.0270933 	-2.81299   	-0.0821801 	-0.786616  	-0.00939936	-0.905149  	0.000281794	0.00225884 
  2.0395  	-0.027088  	-2.8124    	-0.0821902 	-0.786371  	-0.00938666	-0.904782  	0.000281613	0.00225674 
  2.03975 	-0.0270828 	-2.8118    	-0.0822002 	-0.786125  	-0.00937396	-0.904414  	0.000281432	0.00225464 
  2.04    	-0.0270775 	-2.81121   	-0.0822103 	-0.78588   	-0.00936124	-0.904047  	0.000281251	0.00225255 
  2.04025 	-0.0270722 	-2.81061   	-0.0822204 	-0.785635  	-0.00934852	-0.90368   	0.000281071	0.00225046 
  2.0405  	-0.027067  	-2.81002   	-0.0822305 	-0.78539   	-0.00933578	-0.903313  	0.00028089 	0.00224836 
  2.04075 	-0.0270617 	-2.80943   	-0.0822406 	-0.785145  	-0.00932302	-0.902945  	0.000280709	0.00224627 
  2.041   	-0.0270565 	-2.80883   	-0.0822507 	-0.784899  	-0.00931026	-0.902578  	0.000280529	0.00224419 
  2.04125 	-0.0270512 	-2.80824   	-0.0822609 	-0.784654  	-0.00929748	-0.902211  	0.000280349	0.0022421  
  2.0415  	-0.027046  	-2.80764   	-0.082271  	-0.784409  	-0.0092847 	-0.901844  	0.000280168	0.00224001 
  2.04175 	-0.0270407 	-2.80705   	-0.0822812 	-0.784164  	-0.0092719 	-0.901478  	0.000279988	0.00223793 
  2.042   	-0.0270355 	-2.80645   	-0.0822913 	-0.783919  	-0.00925908	-0.901111  	0.000279808	0.00223585 
  2.04225 	-0.0270302 	-2.80586   	-0.0823015 	-0.783673  	-0.00924626	-0.900744  	0.000279628	0.00223376 
  2.0425  	-0.027025  	-2.80527   	-0.0823117 	-0.783428  	-0.00923342	-0.900377  	0.000279448	0.00223168 
  2.04275 	-0.0270198 	-2.80467   	-0.0823219 	-0.783183  	-0.00922057	-0.900011  	0.000279268	0.00222961 
  2.043   	-0.0270145 	-2.80408   	-0.0823322 	-0.782938  	-0.00920771	-0.899644  	0.000279089	0.00222753 
  2.04325 	-0.0270093 	-2.80349   	-0.0823424 	-0.782692  	-0.00919484	-0.899278  	0.000278909	0.00222545 
  2.0435  	-0.0270041 	-2.80289   	-0.0823527 	-0.782447  	-0.00918196	-0.898911  	0.000278729	0.00222338 
  2.04375 	-0.0269988 	-2.8023    	-0.0823629 	-0.782202  	-0.00916906	-0.898545  	0.00027855 	0.00222131 
  2.044   	-0.0269936 	-2.80171   	-0.0823732 	-0.781957  	-0.00915615	-0.898179  	0.000278371	0.00221924 
  2.04425 	-0.0269884 	-2.80112   	-0.0823835 	-0.781711  	-0.00914323	-0.897813  	0.000278191	0.00221717 
  2.0445  	-0.0269832 	-2.80052   	-0.0823938 	-0.781466  	-0.0091303 	-0.897446  	0.000278012	0.0022151  
  2.04475 	-0.0269779 	-2.79993   	-0.0824041 	-0.781221  	-0.00911735	-0.89708   	0.000277833	0.00221303 
  2.045   	-0.0269727 	-2.79934   	-0.0824145 	-0.780975  	-0.0091044 	-0.896714  	0.000277654	0.00221097 
  2.04525 	-0.0269675 	-2.79875   	-0.0824248 	-0.78073   	-0.00909143	-0.896348  	0.000277475	0.00220891 
  2.0455  	-0.0269623 	-2.79815   	-0.0824352 	-0.780485  	-0.00907845	-0.895982  	0.000277296	0.00220684 
  2.04575 	-0.0269571 	-2.79756   	-0.0824455 	-0.780239  	-0.00906545	-0.895617  	0.000277117	0.00220478 
  2.046   	-0.0269518 	-2.79697   	-0.0824559 	-0.779994  	-0.00905245	-0.895251  	0.000276939	0.00220272 
  2.04625 	-0.0269466 	-2.79638   	-0.0824663 	-0.779749  	-0.00903943	-0.894885  	0.00027676 	0.00220067 
  2.0465  	-0.0269414 	-2.79579   	-0.0824767 	-0.779503  	-0.0090264 	-0.89452   	0.000276582	0.00219861 
  2.04675 	-0.0269362 	-2.79519   	-0.0824871 	-0.779258  	-0.00901336	-0.894154  	0.000276403	0.00219656 
  2.047   	-0.026931  	-2.7946    	-0.0824976 	-0.779013  	-0.00900031	-0.893788  	0.000276225	0.0021945  
  2.04725 	-0.0269258 	-2.79401   	-0.082508  	-0.778767  	-0.00898724	-0.893423  	0.000276047	0.00219245 
  2.0475  	-0.0269206 	-2.79342   	-0.0825185 	-0.778522  	-0.00897416	-0.893058  	0.000275869	0.0021904  
  2.04775 	-0.0269154 	-2.79283   	-0.082529  	-0.778276  	-0.00896107	-0.892692  	0.000275691	0.00218835 
  2.048   	-0.0269102 	-2.79224   	-0.0825394 	-0.778031  	-0.00894797	-0.892327  	0.000275513	0.0021863  
  2.04825 	-0.026905  	-2.79165   	-0.0825499 	-0.777786  	-0.00893486	-0.891962  	0.000275335	0.00218426 
  2.0485  	-0.0268998 	-2.79105   	-0.0825605 	-0.77754   	-0.00892173	-0.891597  	0.000275157	0.00218221 
  2.04875 	-0.0268946 	-2.79046   	-0.082571  	-0.777295  	-0.0089086 	-0.891232  	0.00027498 	0.00218017 
  2.049   	-0.0268894 	-2.78987   	-0.0825815 	-0.777049  	-0.00889545	-0.890867  	0.000274802	0.00217813 
  2.04925 	-0.0268842 	-2.78928   	-0.0825921 	-0.776804  	-0.00888229	-0.890502  	0.000274624	0.00217609 
  2.0495  	-0.026879  	-2.78869   	-0.0826026 	-0.776558  	-0.00886911	-0.890137  	0.000274447	0.00217405 
  2.04975 	-0.0268739 	-2.7881    	-0.0826132 	-0.776313  	-0.00885593	-0.889772  	0.00027427 	0.00217201 
  2.05    	-0.0268687 	-2.78751   	-0.0826238 	-0.776068  	-0.00884273	-0.889408  	0.000274092	0.00216998 
  2.05025 	-0.0268635 	-2.78692   	-0.0826344 	-0.775822  	-0.00882952	-0.889043  	0.000273915	0.00216794 
  2.0505  	-0.0268583 	-2.78633   	-0.082645  	-0.775577  	-0.0088163 	-0.888678  	0.000273738	0.00216591 
  2.05075 	-0.0268531 	-2.78574   	-0.0826557 	-0.775331  	-0.00880306	-0.888314  	0.000273561	0.00216388 
  2.051   	-0.026848  	-2.78515   	-0.0826663 	-0.775086  	-0.00878982	-0.88795   	0.000273384	0.00216185 
  2.05125 	-0.0268428 	-2.78456   	-0.082677  	-0.77484   	-0.00877656	-0.887585  	0.000273208	0.00215982 
  2.0515  	-0.0268376 	-2.78397   	-0.0826876 	-0.774594  	-0.00876329	-0.887221  	0.000273031	0.0021578  
  2.05175 	-0.0268324 	-2.78338   	-0.0826983 	-0.774349  	-0.00875001	-0.886857  	0.000272854	0.00215577 
  2.052   	-0.0268273 	-2.78279   	-0.082709  	-0.774103  	-0.00873671	-0.886492  	0.000272678	0.00215375 
  2.05225 	-0.0268221 	-2.78221   	-0.0827197 	-0.773858  	-0.00872341	-0.886128  	0.000272501	0.00215172 
  2.0525  	-0.0268169 	-2.78162   	-0.0827304 	-0.773612  	-0.00871009	-0.885764  	0.000272325	0.0021497  
  2.05275 	-0.0268118 	-2.78103   	-0.0827412 	-0.773367  	-0.00869676	-0.8854    	0.000272149	0.00214768 
  2.053   	-0.0268066 	-2.78044   	-0.0827519 	-0.773121  	-0.00868342	-0.885036  	0.000271973	0.00214566 
  2.05325 	-0.0268015 	-2.77985   	-0.0827627 	-0.772876  	-0.00867006	-0.884673  	0.000271797	0.00214365 
