# * PROBETEST * 
#
# file generated by ** cup.H ** 
#
# PARAMETERS: 
# G = 0.155143
# ome = 2.8122 eV
# Esat = 0.310942
# a drude model was used for silver
# ------------- 
# t (ps)      E0      E0/Esat       Dipmax
#
  7.72199 	3.55464e-12  	1.14318e-11  	0.0253003    
  7.69079 	3.80939e-12  	1.22511e-11  	0.0253003    
  7.65959 	4.0824e-12   	1.31291e-11  	0.0253003    
  7.6284  	4.37498e-12  	1.40701e-11  	0.0253003    
  7.5972  	4.68853e-12  	1.50785e-11  	0.0253003    
  7.566   	5.02454e-12  	1.61591e-11  	0.0253003    
  7.53481 	5.38464e-12  	1.73172e-11  	0.0253003    
  7.50354 	5.77054e-12  	1.85582e-11  	0.0253003    
  7.47235 	6.1841e-12   	1.98883e-11  	0.0253003    
  7.44115 	6.6273e-12   	2.13136e-11  	0.0253003    
  7.40995 	7.10227e-12  	2.28411e-11  	0.0253003    
  7.37876 	7.61127e-12  	2.44781e-11  	0.0253003    
  7.34756 	8.15675e-12  	2.62324e-11  	0.0253003    
  7.31636 	8.74133e-12  	2.81124e-11  	0.0253003    
  7.2851  	9.3678e-12   	3.01272e-11  	0.0253003    
  7.2539  	1.00392e-11  	3.22864e-11  	0.0253003    
  7.22271 	1.07586e-11  	3.46e-11     	0.0253003    
  7.19151 	1.15297e-11  	3.70799e-11  	0.0253003    
  7.16031 	1.2356e-11   	3.97373e-11  	0.0253003    
  7.12912 	1.32415e-11  	4.25851e-11  	0.0253003    
  7.09792 	1.41905e-11  	4.56371e-11  	0.0253003    
  7.06672 	1.52075e-11  	4.89078e-11  	0.0253003    
  7.03546 	1.62974e-11  	5.2413e-11   	0.0253003    
  7.00426 	1.74654e-11  	5.61693e-11  	0.0253003    
  6.97306 	1.87171e-11  	6.01948e-11  	0.0253003    
  6.94187 	2.00585e-11  	6.45088e-11  	0.0253003    
  6.91067 	2.14961e-11  	6.91322e-11  	0.0253003    
  6.87948 	2.30366e-11  	7.40865e-11  	0.0253003    
  6.84828 	2.46876e-11  	7.93961e-11  	0.0253003    
  6.81708 	2.64569e-11  	8.50863e-11  	0.0253003    
  6.78582 	2.8353e-11   	9.11842e-11  	0.0253003    
  6.75462 	3.0385e-11   	9.77192e-11  	0.0253003    
  6.72342 	3.25626e-11  	1.04722e-10  	0.0253003    
  6.69223 	3.48963e-11  	1.12228e-10  	0.0253003    
  6.66103 	3.73973e-11  	1.20271e-10  	0.0253003    
  6.62983 	4.00774e-11  	1.2889e-10   	0.0253003    
  6.59864 	4.29497e-11  	1.38128e-10  	0.0253003    
  6.56744 	4.60278e-11  	1.48027e-10  	0.0253003    
  6.53618 	4.93265e-11  	1.58636e-10  	0.0253003    
  6.50498 	5.28616e-11  	1.70005e-10  	0.0253003    
  6.47378 	5.66501e-11  	1.82189e-10  	0.0253003    
  6.44259 	6.07101e-11  	1.95246e-10  	0.0253003    
  6.41139 	6.5061e-11   	2.09238e-10  	0.0253003    
  6.38019 	6.97238e-11  	2.24234e-10  	0.0253003    
  6.349   	7.47207e-11  	2.40304e-10  	0.0253003    
  6.31773 	8.00758e-11  	2.57526e-10  	0.0253003    
  6.28654 	8.58146e-11  	2.75983e-10  	0.0253003    
  6.25534 	9.19648e-11  	2.95762e-10  	0.0253003    
  6.22414 	9.85557e-11  	3.16958e-10  	0.0253003    
  6.19295 	1.05619e-10  	3.39674e-10  	0.0253003    
  6.16175 	1.13188e-10  	3.64016e-10  	0.0253003    
  6.13055 	1.213e-10    	3.90105e-10  	0.0253004    
  6.09936 	1.29994e-10  	4.18065e-10  	0.0253004    
  6.06816 	1.3931e-10   	4.48026e-10  	0.0253004    
  6.0369  	1.49294e-10  	4.80134e-10  	0.0253004    
  6.0057  	1.59994e-10  	5.14546e-10  	0.0253004    
  5.9745  	1.7146e-10   	5.51421e-10  	0.0253004    
  5.94331 	1.83748e-10  	5.9094e-10   	0.0253004    
  5.91211 	1.96917e-10  	6.33292e-10  	0.0253004    
  5.88091 	2.11029e-10  	6.78676e-10  	0.0253004    
  5.84972 	2.26153e-10  	7.27315e-10  	0.0253004    
  5.81845 	2.42361e-10  	7.79441e-10  	0.0253004    
  5.78726 	2.59731e-10  	8.35303e-10  	0.0253004    
  5.75606 	2.78345e-10  	8.95167e-10  	0.0253004    
  5.72486 	2.98293e-10  	9.5932e-10   	0.0253004    
  5.69367 	3.19671e-10  	1.02807e-09  	0.0253004    
  5.66247 	3.42581e-10  	1.10175e-09  	0.0253004    
  5.63127 	3.67133e-10  	1.18071e-09  	0.0253004    
  5.60001 	3.93445e-10  	1.26533e-09  	0.0253004    
  5.56881 	4.21642e-10  	1.35601e-09  	0.0253004    
  5.53762 	4.5186e-10   	1.4532e-09   	0.0253004    
  5.50642 	4.84244e-10  	1.55734e-09  	0.0253005    
  5.47522 	5.18949e-10  	1.66896e-09  	0.0253005    
  5.44403 	5.56141e-10  	1.78857e-09  	0.0253005    
  5.41283 	5.95998e-10  	1.91675e-09  	0.0253005    
  5.38163 	6.38712e-10  	2.05412e-09  	0.0253005    
  5.35037 	6.84487e-10  	2.20133e-09  	0.0253005    
  5.31917 	7.33542e-10  	2.3591e-09   	0.0253005    
  5.28797 	7.86113e-10  	2.52817e-09  	0.0253005    
  5.25678 	8.42452e-10  	2.70935e-09  	0.0253006    
  5.22558 	9.02829e-10  	2.90353e-09  	0.0253006    
  5.19439 	9.67532e-10  	3.11161e-09  	0.0253006    
  5.16319 	1.03687e-09  	3.33461e-09  	0.0253006    
  5.13192 	1.11118e-09  	3.57359e-09  	0.0253006    
  5.10073 	1.19082e-09  	3.82972e-09  	0.0253007    
  5.06953 	1.27616e-09  	4.10417e-09  	0.0253007    
  5.03833 	1.36762e-09  	4.39831e-09  	0.0253007    
  5.00714 	1.46564e-09  	4.71355e-09  	0.0253007    
  4.97594 	1.57068e-09  	5.05136e-09  	0.0253008    
  4.94475 	1.68324e-09  	5.41335e-09  	0.0253008    
  4.91348 	1.80388e-09  	5.80134e-09  	0.0253008    
  4.88228 	1.93316e-09  	6.21711e-09  	0.0253009    
  4.85109 	2.0717e-09   	6.66266e-09  	0.0253009    
  4.81989 	2.22017e-09  	7.14014e-09  	0.025301     
  4.78869 	2.37929e-09  	7.65187e-09  	0.025301     
  4.7575  	2.54981e-09  	8.20027e-09  	0.0253011    
  4.7263  	2.73254e-09  	8.78794e-09  	0.0253011    
  4.6951  	2.92838e-09  	9.41777e-09  	0.0253012    
  4.66384 	3.13825e-09  	1.00927e-08  	0.0253012    
  4.63264 	3.36316e-09  	1.0816e-08   	0.0253013    
  4.60145 	3.60419e-09  	1.15912e-08  	0.0253014    
  4.57025 	3.86249e-09  	1.24219e-08  	0.0253015    
  4.53905 	4.13931e-09  	1.33122e-08  	0.0253015    
  4.50786 	4.43597e-09  	1.42662e-08  	0.0253016    
  4.47659 	4.75388e-09  	1.52886e-08  	0.0253017    
  4.4454  	5.09458e-09  	1.63843e-08  	0.0253018    
  4.4142  	5.4597e-09   	1.75586e-08  	0.0253019    
  4.383   	5.85098e-09  	1.88169e-08  	0.025302     
  4.35181 	6.27031e-09  	2.01655e-08  	0.0253022    
  4.32061 	6.71968e-09  	2.16107e-08  	0.0253023    
  4.28934 	7.20127e-09  	2.31595e-08  	0.0253024    
  4.25815 	7.71737e-09  	2.48193e-08  	0.0253026    
  4.22695 	8.27045e-09  	2.6598e-08   	0.0253028    
  4.19576 	8.86318e-09  	2.85043e-08  	0.0253029    
  4.16456 	9.49838e-09  	3.05471e-08  	0.0253031    
  4.13329 	1.01791e-08  	3.27363e-08  	0.0253033    
  4.1021  	1.09086e-08  	3.50824e-08  	0.0253035    
  4.0709  	1.16904e-08  	3.75967e-08  	0.0253038    
  4.0397  	1.25282e-08  	4.02911e-08  	0.025304     
  4.00851 	1.34261e-08  	4.31788e-08  	0.0253043    
  3.97724 	1.43883e-08  	4.62732e-08  	0.0253046    
  3.94605 	1.54195e-08  	4.95896e-08  	0.0253049    
  3.91485 	1.65246e-08  	5.31437e-08  	0.0253052    
  3.88365 	1.77089e-08  	5.69524e-08  	0.0253055    
  3.85239 	1.8978e-08   	6.10339e-08  	0.0253059    
  3.82119 	2.03381e-08  	6.5408e-08   	0.0253063    
  3.79    	2.17957e-08  	7.00957e-08  	0.0253068    
  3.7588  	2.33578e-08  	7.51194e-08  	0.0253072    
  3.72753 	2.50317e-08  	8.05028e-08  	0.0253077    
  3.69634 	2.68257e-08  	8.62723e-08  	0.0253082    
  3.66514 	2.87482e-08  	9.24552e-08  	0.0253088    
  3.63388 	3.08086e-08  	9.90815e-08  	0.0253094    
  3.60268 	3.30165e-08  	1.06182e-07  	0.0253101    
  3.57148 	3.53828e-08  	1.13792e-07  	0.0253108    
  3.54022 	3.79186e-08  	1.21947e-07  	0.0253115    
  3.50902 	4.06361e-08  	1.30687e-07  	0.0253123    
  3.47776 	4.35484e-08  	1.40053e-07  	0.0253132    
  3.44656 	4.66694e-08  	1.5009e-07   	0.0253141    
  3.41536 	5.00141e-08  	1.60847e-07  	0.0253151    
  3.3841  	5.35985e-08  	1.72375e-07  	0.0253162    
  3.3529  	5.74398e-08  	1.84728e-07  	0.0253173    
