-0.0203481 0.569406
-0.024712 0.587983
-0.0293715 0.607824
-0.0343618 0.629065
-0.0397143 0.65186
-0.0454782 0.676388
-0.0517049 0.702852
-0.0584257 0.731511
-0.0657364 0.762634
-0.0737054 0.79656
-0.0824288 0.833689
-0.0920135 0.874499
-0.102603 0.91958
-0.114361 0.969631
-0.127493 1.02553
-0.142255 1.08838
-0.158974 1.15956
-0.178068 1.24084
-0.200085 1.33456
-0.225749 1.44382
-0.256057 1.57284
-0.292389 1.72753
-0.336762 1.91641
-0.392162 2.15225
-0.463295 2.45507
-0.557983 2.85816
-0.690263 3.42128
-0.888072 4.26339
-1.2162 5.66023
-1.86671 8.42954
-3.7739 16.5486
-113.998 485.784
4.2722 -17.7043
2.15244 -8.68033
1.4626 -5.74363
1.12072 -4.28821
0.91653 -3.419
0.780802 -2.84115
0.684027 -2.42918
0.611541 -2.1206
0.555213 -1.88081
0.510182 -1.6891
0.473353 -1.53232
0.442673 -1.40171
0.416716 -1.29121
0.39447 -1.19651
0.375181 -1.11443
0.358318 -1.04261
0.343429 -0.979224
0.330194 -0.922872
0.318346 -0.872439
0.30768 -0.827038
0.298028 -0.785942
0.289247 -0.74857
0.28123 -0.714434
0.273876 -0.683127
0.267099 -0.654308
0.260854 -0.627693
0.255061 -0.603035
0.249681 -0.580124
0.244667 -0.55878
0.239982 -0.538846
0.2356 -0.520182
0.231486 -0.502673
0.22762 -0.486214
0.223978 -0.470708
0.220541 -0.456077
0.217293 -0.442247
0.214216 -0.429152
0.2113 -0.416735
0.20853 -0.404945
0.205898 -0.393731
0.203387 -0.383056
0.200999 -0.372879
0.198715 -0.363162
0.196534 -0.353879
0.194446 -0.344993
0.19245 -0.336492
0.190535 -0.328338
0.188699 -0.320516
0.186933 -0.313003
0.185245 -0.305797
0.183604 -0.298836
0.182034 -0.292147
0.180519 -0.285702
0.17906 -0.279487
0.177646 -0.273487
0.17629 -0.267698
0.174976 -0.262101
0.173706 -0.256691
0.172475 -0.251454
0.171283 -0.246385
0.170129 -0.241474
0.169012 -0.236714
0.167927 -0.232097
0.166875 -0.227618
0.165857 -0.223269
0.164862 -0.219045
0.163897 -0.214938
0.162961 -0.210948
0.162047 -0.207064
0.161158 -0.203285
0.160296 -0.199605
0.159453 -0.196022
0.158634 -0.192527
0.157833 -0.189124
0.157043 -0.185806
0.156292 -0.182564
0.155549 -0.179403
0.154826 -0.176316
0.154116 -0.173302
0.153425 -0.170355
0.152747 -0.167476
0.152086 -0.164661
0.15144 -0.161909
0.150807 -0.159214
0.150186 -0.15658
0.149582 -0.153999
0.148988 -0.15147
0.148408 -0.148996
0.147837 -0.14657
0.14728 -0.144193
0.146731 -0.141863
0.146195 -0.139576
0.145667 -0.137335
0.14515 -0.135135
0.144643 -0.132977
0.144146 -0.130857
0.143657 -0.128775
0.143177 -0.126733
0.142706 -0.124724
0.14224 -0.122747
0.141785 -0.120813
0.14134 -0.118906
0.140897 -0.117032
0.140464 -0.115188
0.140038 -0.113375
0.13962 -0.11159
0.139208 -0.109835
0.138801 -0.108106
0.138401 -0.106405
0.138012 -0.104731
0.137622 -0.103079
0.137239 -0.101452
0.136863 -0.0998512
0.136492 -0.0982723
0.136129 -0.0967136
0.135767 -0.0951826
0.135411 -0.0936691
0.135062 -0.0921775
0.134715 -0.0907066
0.134375 -0.0892538
0.134037 -0.0878217
0.133705 -0.0864098
0.133377 -0.0850145
0.133054 -0.0836378
0.132732 -0.0822678
0.132419 -0.0809342
0.132108 -0.0796094
0.131798 -0.0783004
0.131496 -0.0770052
0.131195 -0.0757243
0.130898 -0.0744629
0.130605 -0.0732123
0.130315 -0.0719786
0.130028 -0.0707565
0.129749 -0.069548
0.129464 -0.0683551
0.129186 -0.0671737
0.128912 -0.0660073
0.128641 -0.0648489
0.128373 -0.0637052
0.128106 -0.0625737
0.127843 -0.0614534
0.127581 -0.060343
0.127324 -0.0592462
0.127066 -0.0581578
0.126816 -0.0570824
0.126565 -0.0560154
0.126318 -0.0549601
0.126072 -0.0539133
0.125831 -0.0528679
0.125586 -0.0518499
0.125348 -0.0508303
0.125111 -0.0498217
0.124875 -0.0488216
0.124643 -0.0478315
0.124412 -0.0468459
0.124183 -0.0458709
0.123954 -0.0449037
0.123731 -0.0439442
0.123506 -0.0429952
0.123286 -0.0420501
0.123063 -0.0411141
0.122846 -0.0401837
0.12263 -0.0392627
0.122413 -0.0383419
0.122201 -0.0374393
0.12199 -0.0365362
0.121778 -0.035643
0.12157 -0.034753
0.121364 -0.0338742
0.121158 -0.0329948
0.120954 -0.0321227
0.12075 -0.0312595
0.120547 -0.0303993
0.120349 -0.0295526
0.120148 -0.0286981
0.119952 -0.0278538
0.119754 -0.0270181
0.119558 -0.0261846
0.119365 -0.0253572
0.119171 -0.0245345
0.11898 -0.0237157
0.118789 -0.0229028
