  1.57    	29.4446      	10.8572      
  1.58    	29.4154      	10.8623      
  1.59    	29.3875      	10.8693      
  1.6     	29.3609      	10.8781      
  1.61    	29.3357      	10.8884      
  1.62    	29.312       	10.9001      
  1.63    	29.2898      	10.9131      
  1.64    	29.2691      	10.9273      
  1.65    	29.2501      	10.9424      
  1.66    	29.2326      	10.9584      
  1.67    	29.2168      	10.9752      
  1.68    	29.2026      	10.9925      
  1.69    	29.19        	11.0103      
  1.7     	29.179       	11.0284      
  1.71    	29.1696      	11.0467      
  1.72    	29.1618      	11.0652      
  1.73    	29.1554      	11.0836      
  1.74    	29.1505      	11.1019      
  1.75    	29.147       	11.12        
  1.76    	29.1449      	11.1378      
  1.77    	29.1441      	11.1553      
  1.78    	29.1444      	11.1722      
  1.79    	29.146       	11.1886      
  1.8     	29.1486      	11.2045      
  1.81    	29.1523      	11.2197      
  1.82    	29.1568      	11.2341      
  1.83    	29.1623      	11.2478      
  1.84    	29.1685      	11.2608      
  1.85    	29.1754      	11.2729      
  1.86    	29.183       	11.2842      
  1.87    	29.1911      	11.2946      
  1.88    	29.1996      	11.3042      
  1.89    	29.2086      	11.3129      
  1.9     	29.2179      	11.3207      
  1.91    	29.2275      	11.3276      
  1.92    	29.2373      	11.3336      
  1.93    	29.2472      	11.3388      
  1.94    	29.2571      	11.3432      
  1.95    	29.2671      	11.3468      
  1.96    	29.277       	11.3495      
  1.97    	29.2868      	11.3515      
  1.98    	29.2964      	11.3528      
  1.99    	29.3058      	11.3533      
  2       	29.315       	11.3532      
  2.01    	29.324       	11.3525      
  2.02    	29.3326      	11.3512      
  2.03    	29.3408      	11.3493      
  2.04    	29.3487      	11.3469      
  2.05    	29.3562      	11.344       
  2.06    	29.3632      	11.3407      
  2.07    	29.3698      	11.337       
  2.08    	29.376       	11.333       
  2.09    	29.3817      	11.3287      
  2.1     	29.3869      	11.3241      
  2.11    	29.3917      	11.3193      
  2.12    	29.396       	11.3143      
  2.13    	29.3998      	11.3091      
  2.14    	29.4031      	11.3039      
  2.15    	29.406       	11.2985      
  2.16    	29.4084      	11.2932      
  2.17    	29.4104      	11.2878      
  2.18    	29.412       	11.2824      
  2.19    	29.4131      	11.2771      
  2.2     	29.4139      	11.2719      
  2.21    	29.4142      	11.2668      
  2.22    	29.4142      	11.2618      
  2.23    	29.4139      	11.257       
  2.24    	29.4132      	11.2523      
  2.25    	29.4122      	11.2478      
  2.26    	29.411       	11.2435      
  2.27    	29.4095      	11.2395      
  2.28    	29.4077      	11.2356      
  2.29    	29.4058      	11.232       
  2.3     	29.4036      	11.2286      
  2.31    	29.4013      	11.2255      
  2.32    	29.3988      	11.2227      
  2.33    	29.3962      	11.22        
  2.34    	29.3936      	11.2177      
  2.35    	29.3908      	11.2156      
  2.36    	29.388       	11.2138      
  2.37    	29.3851      	11.2122      
  2.38    	29.3822      	11.2108      
  2.39    	29.3793      	11.2097      
  2.4     	29.3764      	11.2088      
  2.41    	29.3735      	11.2082      
  2.42    	29.3707      	11.2077      
  2.43    	29.3679      	11.2075      
  2.44    	29.3652      	11.2075      
  2.45    	29.3626      	11.2077      
  2.46    	29.3601      	11.208       
  2.47    	29.3576      	11.2085      
  2.48    	29.3553      	11.2091      
  2.49    	29.3531      	11.2099      
  2.5     	29.351       	11.2109      
  2.51    	29.349       	11.2119      
  2.52    	29.3472      	11.213       
  2.53    	29.3455      	11.2143      
  2.54    	29.3439      	11.2156      
  2.55    	29.3425      	11.217       
  2.56    	29.3412      	11.2184      
  2.57    	29.34        	11.2199      
  2.58    	29.339       	11.2214      
  2.59    	29.3381      	11.223       
  2.6     	29.3374      	11.2246      
  2.61    	29.3368      	11.2261      
  2.62    	29.3363      	11.2277      
  2.63    	29.3359      	11.2292      
  2.64    	29.3356      	11.2308      
  2.65    	29.3355      	11.2323      
  2.66    	29.3355      	11.2337      
  2.67    	29.3355      	11.2352      
  2.68    	29.3357      	11.2365      
  2.69    	29.336       	11.2379      
  2.7     	29.3363      	11.2391      
  2.71    	29.3367      	11.2403      
  2.72    	29.3372      	11.2415      
  2.73    	29.3378      	11.2426      
  2.74    	29.3384      	11.2436      
  2.75    	29.339       	11.2445      
  2.76    	29.3397      	11.2453      
  2.77    	29.3405      	11.2461      
  2.78    	29.3413      	11.2468      
  2.79    	29.3421      	11.2475      
  2.8     	29.3429      	11.248       
  2.81    	29.3437      	11.2485      
  2.82    	29.3446      	11.2489      
  2.83    	29.3454      	11.2493      
  2.84    	29.3463      	11.2496      
  2.85    	29.3471      	11.2498      
  2.86    	29.3479      	11.2499      
  2.87    	29.3487      	11.25        
  2.88    	29.3495      	11.25        
  2.89    	29.3503      	11.25        
  2.9     	29.3511      	11.2499      
  2.91    	29.3518      	11.2498      
  2.92    	29.3525      	11.2496      
  2.93    	29.3531      	11.2494      
  2.94    	29.3537      	11.2491      
  2.95    	29.3543      	11.2488      
  2.96    	29.3549      	11.2485      
  2.97    	29.3554      	11.2482      
  2.98    	29.3559      	11.2478      
  2.99    	29.3563      	11.2474      
  3       	29.3566      	11.247       
  3.01    	29.4165      	11.3049      
  3.02    	29.6087      	11.3855      
  3.03    	29.9114      	11.4668      
  3.04    	30.3053      	11.5325      
  3.05    	30.7728      	11.5701      
  3.06    	31.2984      	11.5705      
  3.07    	31.8684      	11.5274      
  3.08    	32.4705      	11.4364      
  3.09    	33.0938      	11.2946      
  3.1     	33.7287      	11.1008      
  3.11    	34.3665      	10.8545      
  3.12    	34.9996      	10.5562      
  3.13    	35.6212      	10.2069      
  3.14    	36.2252      	9.80826      
  3.15    	36.8061      	9.36242      
  3.16    	37.3591      	8.87176      
  3.17    	37.8799      	8.33903      
  3.18    	38.3645      	7.76719      
  3.19    	38.8097      	7.15941      
  3.2     	39.2122      	6.51907      
  3.21    	39.5696      	5.84966      
  3.22    	39.8795      	5.15481      
  3.23    	40.14        	4.43824      
  3.24    	40.3496      	3.70378      
  3.25    	40.5069      	2.95529      
  3.26    	40.6109      	2.19669      
  3.27    	40.6611      	1.43193      
  3.28    	40.6571      	0.664976     
  3.29    	40.5988      	-0.100239    
  3.3     	40.4865      	-0.859786    
  3.31    	40.3207      	-1.60979     
  3.32    	40.1022      	-2.34642     
  3.33    	39.8321      	-3.06595     
  3.34    	39.5117      	-3.76473     
  3.35    	39.1427      	-4.43922     
  3.36    	38.7269      	-5.08602     
  3.37    	38.2663      	-5.70186     
  3.38    	37.7632      	-6.28365     
  3.39    	37.2203      	-6.82846     
  3.4     	36.6401      	-7.33354     
  3.41    	36.0257      	-7.79636     
  3.42    	35.38        	-8.21459     
  3.43    	34.7064      	-8.58613     
  3.44    	34.0082      	-8.90913     
  3.45    	33.2889      	-9.18195     
  3.46    	32.552       	-9.40324     
  3.47    	31.8014      	-9.57187     
  3.48    	31.0407      	-9.68701     
  3.49    	30.2737      	-9.74808     
  3.5     	29.5044      	-9.75476     
  3.51    	28.7365      	-9.70703     
  3.52    	27.9739      	-9.60513     
  3.53    	27.2204      	-9.44956     
  3.54    	26.4798      	-9.24111     
  3.55    	25.7558      	-8.98081     
  3.56    	25.052       	-8.66997     
  3.57    	24.372       	-8.31015     
  3.58    	23.7191      	-7.90314     
  3.59    	23.0966      	-7.45099     
  3.6     	22.5076      	-6.95596     
  3.61    	21.9551      	-6.42052     
  3.62    	21.4418      	-5.84736     
  3.63    	20.9704      	-5.23934     
  3.64    	20.5431      	-4.59952     
  3.65    	20.1622      	-3.93108     
