-1.2951 9.6 8.33858e-15 0.00439622 0.00439627 0.112639 2.8116 0.0115821
-1.30859 9.7 8.15442e-15 0.00440149 0.00440154 0.112393 2.8116 0.0114627
-1.32209 9.8 7.97651e-15 0.00440665 0.0044067 0.112152 2.81159 0.0113457
-1.33558 9.9 7.80456e-15 0.00441171 0.00441176 0.111916 2.81158 0.0112311
-1.34907 10 7.6383e-15 0.00441666 0.00441672 0.111685 2.81157 0.0111188
-1.36256 10.1 7.4775e-15 0.00442152 0.00442158 0.111458 2.81156 0.0110087
-1.37605 10.2 7.32191e-15 0.00442629 0.00442634 0.111235 2.81155 0.0109008
-1.38954 10.3 7.1713e-15 0.00443096 0.00443101 0.111017 2.81154 0.010795
-1.40303 10.4 7.02548e-15 0.00443554 0.00443559 0.110803 2.81153 0.0106912
-1.41652 10.5 6.88424e-15 0.00444003 0.00444009 0.110593 2.81153 0.0105893
-1.43001 10.6 6.74739e-15 0.00444444 0.0044445 0.110386 2.81152 0.0104894
-1.4435 10.7 6.61474e-15 0.00444877 0.00444882 0.110184 2.81151 0.0103914
-1.45699 10.8 6.48614e-15 0.00445301 0.00445307 0.109985 2.8115 0.0102952
-1.47048 10.9 6.36141e-15 0.00445718 0.00445724 0.10979 2.81149 0.0102007
-1.48397 11 6.2404e-15 0.00446128 0.00446133 0.109598 2.81148 0.010108
-1.49746 11.1 6.12297e-15 0.0044653 0.00446535 0.10941 2.81147 0.0100169
-1.51095 11.2 6.00898e-15 0.00446924 0.0044693 0.109225 2.81146 0.0099275
-1.52445 11.3 5.89828e-15 0.00447312 0.00447318 0.109043 2.81145 0.00983965
-1.53794 11.4 5.79077e-15 0.00447693 0.00447699 0.108864 2.81144 0.00975333
-1.55143 11.5 5.68631e-15 0.00448067 0.00448073 0.108689 2.81143 0.00966852
-1.56492 11.6 5.58479e-15 0.00448435 0.00448441 0.108516 2.81143 0.00958517
-1.57841 11.7 5.4861e-15 0.00448797 0.00448802 0.108347 2.81142 0.00950325
-1.5919 11.8 5.39014e-15 0.00449152 0.00449158 0.10818 2.81141 0.00942271
-1.60539 11.9 5.29681e-15 0.00449502 0.00449507 0.108016 2.8114 0.00934353
-1.61888 12 5.20601e-15 0.00449845 0.00449851 0.107855 2.81139 0.00926567
-1.63237 12.1 5.11766e-15 0.00450183 0.00450189 0.107697 2.81138 0.00918909
-1.64586 12.2 5.03166e-15 0.00450516 0.00450521 0.107541 2.81137 0.00911377
-1.65935 12.3 4.94793e-15 0.00450843 0.00450848 0.107387 2.81136 0.00903967
-1.67284 12.4 4.86639e-15 0.00451165 0.0045117 0.107236 2.81135 0.00896677
-1.68633 12.5 4.78698e-15 0.00451481 0.00451487 0.107088 2.81134 0.00889504
-1.69982 12.6 4.7096e-15 0.00451793 0.00451798 0.106941 2.81133 0.00882444
-1.71331 12.7 4.6342e-15 0.00452099 0.00452105 0.106798 2.81132 0.00875496
-1.72681 12.8 4.56071e-15 0.00452401 0.00452407 0.106656 2.81132 0.00868656
-1.7403 12.9 4.48906e-15 0.00452699 0.00452704 0.106516 2.81131 0.00861922
-1.75379 13 4.4192e-15 0.00452991 0.00452997 0.106379 2.8113 0.00855292
-1.76728 13.1 4.35106e-15 0.00453279 0.00453285 0.106243 2.81129 0.00848763
-1.78077 13.2 4.28459e-15 0.00453563 0.00453569 0.10611 2.81128 0.00842333
-1.79426 13.3 4.21973e-15 0.00453843 0.00453848 0.105979 2.81127 0.00836
-1.80775 13.4 4.15643e-15 0.00454118 0.00454123 0.105849 2.81126 0.00829761
-1.82124 13.5 4.09465e-15 0.00454389 0.00454395 0.105722 2.81125 0.00823615
-1.83473 13.6 4.03433e-15 0.00454657 0.00454662 0.105596 2.81124 0.00817559
-1.84822 13.7 3.97543e-15 0.0045492 0.00454925 0.105472 2.81123 0.00811591
-1.86171 13.8 3.91791e-15 0.00455179 0.00455185 0.10535 2.81122 0.0080571
-1.8752 13.9 3.86171e-15 0.00455435 0.00455441 0.10523 2.81121 0.00799914
-1.88869 14 3.80681e-15 0.00455688 0.00455693 0.105111 2.8112 0.007942
-1.90218 14.1 3.75316e-15 0.00455936 0.00455942 0.104994 2.81119 0.00788567
-1.91567 14.2 3.70073e-15 0.00456181 0.00456187 0.104878 2.81118 0.00783014
-1.92917 14.3 3.64947e-15 0.00456423 0.00456428 0.104764 2.81117 0.00777538
-1.94266 14.4 3.59935e-15 0.00456661 0.00456667 0.104652 2.81116 0.00772139
-1.95615 14.5 3.55035e-15 0.00456896 0.00456902 0.104541 2.81116 0.00766814
-1.96964 14.6 3.50242e-15 0.00457128 0.00457134 0.104432 2.81115 0.00761562
-1.98313 14.7 3.45553e-15 0.00457357 0.00457362 0.104324 2.81114 0.00756381
-1.99662 14.8 3.40966e-15 0.00457582 0.00457588 0.104217 2.81113 0.0075127
-2.01011 14.9 3.36478e-15 0.00457805 0.0045781 0.104112 2.81112 0.00746228
-2.0236 15 3.32085e-15 0.00458024 0.0045803 0.104009 2.81111 0.00741253
-2.03709 15.1 3.27786e-15 0.00458241 0.00458247 0.103906 2.8111 0.00736344
-2.05058 15.2 3.23577e-15 0.00458455 0.0045846 0.103805 2.81109 0.007315
-2.06407 15.3 3.19456e-15 0.00458666 0.00458671 0.103705 2.81108 0.00726719
-2.07756 15.4 3.1542e-15 0.00458874 0.0045888 0.103607 2.81107 0.00722
-2.09105 15.5 3.11468e-15 0.0045908 0.00459085 0.103509 2.81106 0.00717342
-2.10454 15.6 3.07597e-15 0.00459283 0.00459288 0.103413 2.81105 0.00712744
-2.11803 15.7 3.03804e-15 0.00459483 0.00459489 0.103318 2.81104 0.00708204
-2.13153 15.8 3.00088e-15 0.00459681 0.00459686 0.103224 2.81103 0.00703721
-2.14502 15.9 2.96446e-15 0.00459876 0.00459882 0.103131 2.81102 0.00699296
-2.15851 16 2.92877e-15 0.00460069 0.00460075 0.10304 2.81101 0.00694925
-2.172 16.1 2.89379e-15 0.0046026 0.00460265 0.102949 2.811 0.00690609
-2.18549 16.2 2.85949e-15 0.00460448 0.00460453 0.10286 2.81099 0.00686346
-2.19898 16.3 2.82586e-15 0.00460634 0.00460639 0.102771 2.81098 0.00682135
-2.21247 16.4 2.79289e-15 0.00460817 0.00460823 0.102684 2.81097 0.00677976
-2.22596 16.5 2.76055e-15 0.00460999 0.00461004 0.102598 2.81096 0.00673867
-2.23945 16.6 2.72883e-15 0.00461178 0.00461183 0.102512 2.81095 0.00669807
-2.25294 16.7 2.69772e-15 0.00461355 0.0046136 0.102428 2.81094 0.00665796
-2.26643 16.8 2.66719e-15 0.0046153 0.00461535 0.102344 2.81093 0.00661833
-2.27992 16.9 2.63724e-15 0.00461703 0.00461708 0.102262 2.81092 0.00657917
-2.29341 17 2.60785e-15 0.00461873 0.00461879 0.10218 2.81091 0.00654047
-2.3069 17.1 2.579e-15 0.00462042 0.00462048 0.1021 2.8109 0.00650222
-2.32039 17.2 2.55068e-15 0.00462209 0.00462214 0.10202 2.81089 0.00646442
-2.33389 17.3 2.52289e-15 0.00462374 0.00462379 0.101941 2.81088 0.00642705
-2.34738 17.4 2.4956e-15 0.00462537 0.00462542 0.101863 2.81087 0.00639011
-2.36087 17.5 2.46881e-15 0.00462698 0.00462704 0.101785 2.81086 0.0063536
-2.37436 17.6 2.44249e-15 0.00462857 0.00462863 0.101709 2.81085 0.0063175
-2.38785 17.7 2.41665e-15 0.00463015 0.0046302 0.101633 2.81084 0.00628181
-2.40134 17.8 2.39127e-15 0.00463171 0.00463176 0.101558 2.81083 0.00624652
-2.41483 17.9 2.36634e-15 0.00463325 0.0046333 0.101484 2.81082 0.00621162
-2.42832 18 2.34185e-15 0.00463477 0.00463482 0.101411 2.81081 0.00617711
-2.44181 18.1 2.31778e-15 0.00463628 0.00463633 0.101338 2.8108 0.00614298
-2.4553 18.2 2.29413e-15 0.00463777 0.00463782 0.101267 2.81079 0.00610923
-2.46879 18.3 2.2709e-15 0.00463924 0.00463929 0.101196 2.81078 0.00607585
-2.48228 18.4 2.24806e-15 0.0046407 0.00464075 0.101125 2.81077 0.00604283
-2.49577 18.5 2.22561e-15 0.00464214 0.00464219 0.101056 2.81076 0.00601016
-2.50926 18.6 2.20354e-15 0.00464357 0.00464362 0.100987 2.81075 0.00597785
-2.52275 18.7 2.18184e-15 0.00464498 0.00464503 0.100918 2.81074 0.00594588
-2.53624 18.8 2.16051e-15 0.00464637 0.00464643 0.100851 2.81073 0.00591426
-2.54974 18.9 2.13954e-15 0.00464775 0.00464781 0.100784 2.81072 0.00588296
-2.56323 19 2.11891e-15 0.00464912 0.00464917 0.100717 2.81071 0.005852
-2.57672 19.1 2.09863e-15 0.00465047 0.00465053 0.100652 2.8107 0.00582136
-2.59021 19.2 2.07868e-15 0.00465181 0.00465186 0.100587 2.81069 0.00579104
-2.6037 19.3 2.05905e-15 0.00465313 0.00465319 0.100522 2.81068 0.00576104
-2.61719 19.4 2.03974e-15 0.00465445 0.0046545 0.100458 2.81067 0.00573134
-2.63068 19.5 2.02075e-15 0.00465574 0.0046558 0.100395 2.81066 0.00570195
-2.64417 19.6 2.00206e-15 0.00465703 0.00465708 0.100333 2.81065 0.00567286
-2.65766 19.7 1.98367e-15 0.0046583 0.00465835 0.100271 2.81064 0.00564406
-2.67115 19.8 1.96557e-15 0.00465956 0.00465961 0.100209 2.81063 0.00561556
-2.68464 19.9 1.94776e-15 0.0046608 0.00466085 0.100148 2.81062 0.00558734
-2.69813 20 1.93023e-15 0.00466203 0.00466209 0.100088 2.81061 0.0055594
-2.71162 20.1 1.91297e-15 0.00466325 0.00466331 0.100028 2.8106 0.00553174
-2.72511 20.2 1.89598e-15 0.00466446 0.00466452 0.0999687 2.81059 0.00550436
-2.7386 20.3 1.87926e-15 0.00466566 0.00466571 0.0999099 2.81058 0.00547724
-2.7521 20.4 1.86279e-15 0.00466684 0.0046669 0.0998517 2.81057 0.00545039
-2.76559 20.5 1.84658e-15 0.00466802 0.00466807 0.099794 2.81056 0.0054238
-2.77908 20.6 1.83061e-15 0.00466918 0.00466923 0.0997367 2.81055 0.00539748
-2.79257 20.7 1.81488e-15 0.00467033 0.00467039 0.09968 2.81054 0.0053714
-2.80606 20.8 1.7994e-15 0.00467147 0.00467152 0.0996238 2.81053 0.00534558
-2.81955 20.9 1.78414e-15 0.0046726 0.00467265 0.099568 2.81052 0.00532
-2.83304 21 1.76912e-15 0.00467372 0.00467377 0.0995128 2.81051 0.00529467
-2.84653 21.1 1.75431e-15 0.00467483 0.00467488 0.099458 2.8105 0.00526957
-2.86002 21.2 1.73973e-15 0.00467592 0.00467598 0.0994036 2.81049 0.00524472
-2.87351 21.3 1.72536e-15 0.00467701 0.00467706 0.0993498 2.81048 0.00522009
-2.887 21.4 1.7112e-15 0.00467809 0.00467814 0.0992963 2.81047 0.0051957
-2.90049 21.5 1.69725e-15 0.00467915 0.00467921 0.0992433 2.81046 0.00517153
-2.91398 21.6 1.6835e-15 0.00468021 0.00468026 0.0991908 2.81045 0.00514759
-2.92747 21.7 1.66995e-15 0.00468126 0.00468131 0.0991387 2.81044 0.00512387
-2.94096 21.8 1.65659e-15 0.00468229 0.00468235 0.099087 2.81043 0.00510037
-2.95446 21.9 1.64343e-15 0.00468332 0.00468338 0.0990357 2.81042 0.00507708
-2.96795 22 1.63045e-15 0.00468434 0.00468439 0.0989848 2.81041 0.005054
-2.98144 22.1 1.61766e-15 0.00468535 0.0046854 0.0989344 2.8104 0.00503113
-2.99493 22.2 1.60505e-15 0.00468635 0.0046864 0.0988843 2.81039 0.00500847
-3.00842 22.3 1.59261e-15 0.00468734 0.00468739 0.0988347 2.81038 0.00498601
-3.02191 22.4 1.58035e-15 0.00468832 0.00468838 0.0987854 2.81037 0.00496375
-3.0354 22.5 1.56826e-15 0.0046893 0.00468935 0.0987365 2.81036 0.00494169
-3.04889 22.6 1.55633e-15 0.00469026 0.00469032 0.098688 2.81035 0.00491982
-3.06238 22.7 1.54458e-15 0.00469122 0.00469127 0.0986399 2.81034 0.00489815
-3.07587 22.8 1.53298e-15 0.00469217 0.00469222 0.0985922 2.81033 0.00487667
-3.08936 22.9 1.52154e-15 0.00469311 0.00469316 0.0985448 2.81032 0.00485537
-3.10285 23 1.51025e-15 0.00469404 0.00469409 0.0984978 2.81031 0.00483426
-3.11634 23.1 1.49912e-15 0.00469496 0.00469502 0.0984511 2.8103 0.00481333
-3.12983 23.2 1.48814e-15 0.00469588 0.00469593 0.0984048 2.81029 0.00479259
-3.14332 23.3 1.47731e-15 0.00469679 0.00469684 0.0983588 2.81028 0.00477202
-3.15682 23.4 1.46662e-15 0.00469769 0.00469774 0.0983132 2.81026 0.00475162
-3.17031 23.5 1.45607e-15 0.00469858 0.00469863 0.0982679 2.81025 0.0047314
-3.1838 23.6 1.44566e-15 0.00469946 0.00469952 0.098223 2.81024 0.00471136
-3.19729 23.7 1.43539e-15 0.00470034 0.00470039 0.0981784 2.81023 0.00469148
-3.21078 23.8 1.42526e-15 0.00470121 0.00470126 0.0981341 2.81022 0.00467176
-3.22427 23.9 1.41525e-15 0.00470207 0.00470213 0.0980901 2.81021 0.00465222
-3.23776 24 1.40538e-15 0.00470293 0.00470298 0.0980464 2.8102 0.00463283
-3.25125 24.1 1.39563e-15 0.00470378 0.00470383 0.0980031 2.81019 0.00461361
-3.26474 24.2 1.38601e-15 0.00470462 0.00470467 0.0979601 2.81018 0.00459455
-3.27823 24.3 1.37652e-15 0.00470545 0.00470551 0.0979174 2.81017 0.00457564
-3.29172 24.4 1.36714e-15 0.00470628 0.00470633 0.0978749 2.81016 0.00455689
-3.30521 24.5 1.35789e-15 0.0047071 0.00470716 0.0978328 2.81015 0.00453829
-3.3187 24.6 1.34875e-15 0.00470792 0.00470797 0.097791 2.81014 0.00451984
-3.33219 24.7 1.33973e-15 0.00470872 0.00470878 0.0977495 2.81013 0.00450154
-3.34568 24.8 1.33082e-15 0.00470952 0.00470958 0.0977082 2.81012 0.00448339
-3.35918 24.9 1.32202e-15 0.00471032 0.00471037 0.0976672 2.81011 0.00446538
-3.37267 25 1.31333e-15 0.00471111 0.00471116 0.0976266 2.8101 0.00444752
-3.38616 25.1 1.30475e-15 0.00471189 0.00471194 0.0975862 2.81009 0.0044298
-3.39965 25.2 1.29627e-15 0.00471267 0.00471272 0.097546 2.81008 0.00441222
-3.41314 25.3 1.2879e-15 0.00471344 0.00471349 0.0975062 2.81007 0.00439478
-3.42663 25.4 1.27964e-15 0.0047142 0.00471425 0.0974666 2.81006 0.00437748
-3.44012 25.5 1.27147e-15 0.00471496 0.00471501 0.0974273 2.81004 0.00436031
-3.45361 25.6 1.2634e-15 0.00471571 0.00471576 0.0973882 2.81003 0.00434328
-3.4671 25.7 1.25543e-15 0.00471645 0.00471651 0.0973494 2.81002 0.00432638
-3.48059 25.8 1.24756e-15 0.00471719 0.00471725 0.0973109 2.81001 0.00430961
-3.49408 25.9 1.23978e-15 0.00471793 0.00471798 0.0972726 2.81 0.00429297
-3.50757 26 1.2321e-15 0.00471866 0.00471871 0.0972345 2.80999 0.00427646
-3.52106 26.1 1.2245e-15 0.00471938 0.00471943 0.0971968 2.80998 0.00426008
-3.53455 26.2 1.217e-15 0.0047201 0.00472015 0.0971592 2.80997 0.00424382
-3.54804 26.3 1.20958e-15 0.00472081 0.00472086 0.0971219 2.80996 0.00422768
-3.56154 26.4 1.20225e-15 0.00472152 0.00472157 0.0970848 2.80995 0.00421167
-3.57503 26.5 1.19501e-15 0.00472222 0.00472227 0.097048 2.80994 0.00419577
-3.58852 26.6 1.18785e-15 0.00472292 0.00472297 0.0970114 2.80993 0.00418
-3.60201 26.7 1.18078e-15 0.00472361 0.00472366 0.096975 2.80992 0.00416434
-3.6155 26.8 1.17379e-15 0.00472429 0.00472435 0.0969389 2.80991 0.00414881
-3.62899 26.9 1.16688e-15 0.00472497 0.00472503 0.096903 2.8099 0.00413338
-3.64248 27 1.16005e-15 0.00472565 0.0047257 0.0968673 2.80989 0.00411807
-3.65597 27.1 1.15329e-15 0.00472632 0.00472637 0.0968319 2.80987 0.00410288
-3.66946 27.2 1.14662e-15 0.00472698 0.00472704 0.0967966 2.80986 0.00408779
-3.68295 27.3 1.14002e-15 0.00472765 0.0047277 0.0967616 2.80985 0.00407282
-3.69644 27.4 1.13349e-15 0.0047283 0.00472835 0.0967268 2.80984 0.00405796
-3.70993 27.5 1.12704e-15 0.00472895 0.00472901 0.0966922 2.80983 0.0040432
-3.72342 27.6 1.12066e-15 0.0047296 0.00472965 0.0966578 2.80982 0.00402855
-3.73691 27.7 1.11435e-15 0.00473024 0.00473029 0.0966236 2.80981 0.00401401
-3.7504 27.8 1.10811e-15 0.00473088 0.00473093 0.0965896 2.8098 0.00399957
-3.7639 27.9 1.10195e-15 0.00473151 0.00473156 0.0965558 2.80979 0.00398523
-3.77739 28 1.09585e-15 0.00473214 0.00473219 0.0965223 2.80978 0.003971
-3.79088 28.1 1.08981e-15 0.00473276 0.00473282 0.0964889 2.80977 0.00395687
-3.80437 28.2 1.08385e-15 0.00473338 0.00473344 0.0964557 2.80976 0.00394284
-3.81786 28.3 1.07795e-15 0.004734 0.00473405 0.0964227 2.80975 0.0039289
-3.83135 28.4 1.07211e-15 0.00473461 0.00473466 0.0963899 2.80973 0.00391507
-3.84484 28.5 1.06634e-15 0.00473521 0.00473527 0.0963573 2.80972 0.00390133
-3.85833 28.6 1.06063e-15 0.00473582 0.00473587 0.0963249 2.80971 0.00388769
-3.87182 28.7 1.05498e-15 0.00473641 0.00473647 0.0962927 2.8097 0.00387415
-3.88531 28.8 1.04939e-15 0.00473701 0.00473706 0.0962607 2.80969 0.00386069
-3.8988 28.9 1.04386e-15 0.0047376 0.00473765 0.0962288 2.80968 0.00384734
-3.91229 29 1.0384e-15 0.00473818 0.00473824 0.0961972 2.80967 0.00383407
-3.92578 29.1 1.03299e-15 0.00473876 0.00473882 0.0961657 2.80966 0.00382089
-3.93927 29.2 1.02763e-15 0.00473934 0.0047394 0.0961344 2.80965 0.00380781
-3.95276 29.3 1.02234e-15 0.00473992 0.00473997 0.0961032 2.80964 0.00379481
-3.96626 29.4 1.0171e-15 0.00474049 0.00474054 0.0960723 2.80963 0.0037819
-3.97975 29.5 1.01191e-15 0.00474105 0.0047411 0.0960415 2.80962 0.00376908
-3.99324 29.6 1.00678e-15 0.00474161 0.00474167 0.0960108 2.8096 0.00375635
-4.00673 29.7 1.0017e-15 0.00474217 0.00474222 0.0959804 2.80959 0.0037437
-4.02022 29.8 9.96676e-16 0.00474273 0.00474278 0.0959501 2.80958 0.00373114
-4.03371 29.9 9.91703e-16 0.00474328 0.00474333 0.09592 2.80957 0.00371866
-4.0472 30 9.86781e-16 0.00474382 0.00474388 0.09589 2.80956 0.00370627
-4.06069 30.1 9.8191e-16 0.00474437 0.00474442 0.0958603 2.80955 0.00369395
-4.07418 30.2 9.77089e-16 0.00474491 0.00474496 0.0958306 2.80954 0.00368172
-4.08767 30.3 9.72317e-16 0.00474544 0.0047455 0.0958012 2.80953 0.00366957
-4.10116 30.4 9.67593e-16 0.00474598 0.00474603 0.0957719 2.80952 0.0036575
-4.11465 30.5 9.62918e-16 0.00474651 0.00474656 0.0957427 2.80951 0.00364551
