  2.3072  	-0      	1       	-0      	-0      	-0      	1.76245 	-0.551487	0       	-0.511738
  2.30744 	-0      	1       	-0      	-0      	-0      	1.76242 	-0.551199	0       	-0.511493
  2.30768 	-0      	1       	-0      	-0      	-0      	1.76238 	-0.550911	0       	-0.511249
  2.30792 	-0      	1       	-0      	-0      	-0      	1.76234 	-0.550623	0       	-0.511004
  2.30816 	-0      	1       	-0      	-0      	-0      	1.76231 	-0.550335	0       	-0.510759
  2.3084  	-0      	1       	-0      	-0      	-0      	1.76227 	-0.550047	0       	-0.510515
  2.30864 	-0      	1       	-0      	-0      	-0      	1.76223 	-0.549759	0       	-0.51027
  2.30888 	-0      	1       	-0      	-0      	-0      	1.76219 	-0.549471	0       	-0.510026
  2.30912 	-0      	1       	-0      	-0      	-0      	1.76216 	-0.549183	0       	-0.509781
  2.30936 	-0      	1       	-0      	-0      	-0      	1.76212 	-0.548895	0       	-0.509536
  2.3096  	-0      	1       	-0      	-0      	-0      	1.76208 	-0.548608	0       	-0.509292
  2.30984 	-0      	1       	-0      	-0      	-0      	1.76205 	-0.54832	0       	-0.509047
  2.31008 	-0      	1       	-0      	-0      	-0      	1.76201 	-0.548032	0       	-0.508802
  2.31032 	-0      	1       	-0      	-0      	-0      	1.76197 	-0.547744	0       	-0.508557
  2.31056 	-0      	1       	-0      	-0      	-0      	1.76193 	-0.547456	0       	-0.508313
  2.3108  	-0      	1       	-0      	-0      	-0      	1.7619  	-0.547169	0       	-0.508068
  2.31104 	-0      	1       	-0      	-0      	-0      	1.76186 	-0.546881	0       	-0.507823
  2.31128 	-0      	1       	-0      	-0      	-0      	1.76182 	-0.546593	0       	-0.507579
  2.31152 	-0      	1       	-0      	-0      	-0      	1.76179 	-0.546306	0       	-0.507334
  2.31176 	-0      	1       	-0      	-0      	-0      	1.76175 	-0.546018	0       	-0.507089
  2.312   	-0      	1       	-0      	-0      	-0      	1.76171 	-0.545731	0       	-0.506845
  2.31224 	-0      	1       	-0      	-0      	-0      	1.76168 	-0.545443	0       	-0.5066 
  2.31248 	-0      	1       	-0      	-0      	-0      	1.76164 	-0.545156	0       	-0.506355
  2.31272 	-0      	1       	-0      	-0      	-0      	1.7616  	-0.544868	0       	-0.50611
  2.31296 	-0      	1       	-0      	-0      	-0      	1.76156 	-0.544581	0       	-0.505866
  2.3132  	-0      	1       	-0      	-0      	-0      	1.76153 	-0.544293	0       	-0.505621
  2.31344 	-0      	1       	-0      	-0      	-0      	1.76149 	-0.544006	0       	-0.505376
  2.31368 	-0      	1       	-0      	-0      	-0      	1.76145 	-0.543719	0       	-0.505131
  2.31392 	-0      	1       	-0      	-0      	-0      	1.76142 	-0.543431	0       	-0.504887
  2.31416 	-0      	1       	-0      	-0      	-0      	1.76138 	-0.543144	0       	-0.504642
  2.3144  	-0      	1       	-0      	-0      	-0      	1.76134 	-0.542857	0       	-0.504397
  2.31464 	-0      	1       	-0      	-0      	-0      	1.76131 	-0.54257	0       	-0.504152
  2.31488 	-0      	1       	-0      	-0      	-0      	1.76127 	-0.542282	0       	-0.503907
  2.31512 	-0      	1       	-0      	-0      	-0      	1.76123 	-0.541995	0       	-0.503663
  2.31536 	-0      	1       	-0      	-0      	-0      	1.7612  	-0.541708	0       	-0.503418
  2.3156  	-0      	1       	-0      	-0      	-0      	1.76116 	-0.541421	0       	-0.503173
  2.31584 	-0      	1       	-0      	-0      	-0      	1.76112 	-0.541134	0       	-0.502928
  2.31608 	-0      	1       	-0      	-0      	-0      	1.76109 	-0.540847	0       	-0.502683
  2.31632 	-0      	1       	-0      	-0      	-0      	1.76105 	-0.54056	0       	-0.502439
  2.31656 	-0      	1       	-0      	-0      	-0      	1.76102 	-0.540273	0       	-0.502194
  2.3168  	-0      	1       	-0      	-0      	-0      	1.76098 	-0.539986	0       	-0.501949
  2.31704 	-0      	1       	-0      	-0      	-0      	1.76094 	-0.539699	0       	-0.501704
  2.31728 	-0      	1       	-0      	-0      	-0      	1.76091 	-0.539412	0       	-0.501459
  2.31752 	-0      	1       	-0      	-0      	-0      	1.76087 	-0.539125	0       	-0.501214
  2.31776 	-0      	1       	-0      	-0      	-0      	1.76083 	-0.538838	0       	-0.50097
  2.318   	-0      	1       	-0      	-0      	-0      	1.7608  	-0.538551	0       	-0.500725
  2.31824 	-0      	1       	-0      	-0      	-0      	1.76076 	-0.538265	0       	-0.50048
  2.31848 	-0      	1       	-0      	-0      	-0      	1.76072 	-0.537978	0       	-0.500235
  2.31872 	-0      	1       	-0      	-0      	-0      	1.76069 	-0.537691	0       	-0.49999
  2.31896 	-0      	1       	-0      	-0      	-0      	1.76065 	-0.537404	0       	-0.499745
  2.3192  	-0      	1       	-0      	-0      	-0      	1.76062 	-0.537118	0       	-0.4995 
  2.31944 	-0      	1       	-0      	-0      	-0      	1.76058 	-0.536831	0       	-0.499256
  2.31968 	-0      	1       	-0      	-0      	-0      	1.76054 	-0.536544	0       	-0.499011
  2.31992 	-0      	1       	-0      	-0      	-0      	1.76051 	-0.536258	0       	-0.498766
  2.32016 	-0      	1       	-0      	-0      	-0      	1.76047 	-0.535971	0       	-0.498521
  2.3204  	-0      	1       	-0      	-0      	-0      	1.76044 	-0.535685	0       	-0.498276
  2.32064 	-0      	1       	-0      	-0      	-0      	1.7604  	-0.535398	0       	-0.498031
  2.32088 	-0      	1       	-0      	-0      	-0      	1.76036 	-0.535112	0       	-0.497786
  2.32112 	-0      	1       	-0      	-0      	-0      	1.76033 	-0.534825	0       	-0.497541
  2.32136 	-0      	1       	-0      	-0      	-0      	1.76029 	-0.534539	0       	-0.497296
  2.3216  	-0      	1       	-0      	-0      	-0      	1.76026 	-0.534252	0       	-0.497051
  2.32184 	-0      	1       	-0      	-0      	-0      	1.76022 	-0.533966	0       	-0.496806
  2.32208 	-0      	1       	-0      	-0      	-0      	1.76018 	-0.53368	0       	-0.496562
  2.32232 	-0      	1       	-0      	-0      	-0      	1.76015 	-0.533393	0       	-0.496317
  2.32256 	-0      	1       	-0      	-0      	-0      	1.76011 	-0.533107	0       	-0.496072
  2.3228  	-0      	1       	-0      	-0      	-0      	1.76008 	-0.532821	0       	-0.495827
  2.32304 	-0      	1       	-0      	-0      	-0      	1.76004 	-0.532535	0       	-0.495582
  2.32328 	-0      	1       	-0      	-0      	-0      	1.76    	-0.532248	0       	-0.495337
  2.32352 	-0      	1       	-0      	-0      	-0      	1.75997 	-0.531962	0       	-0.495092
  2.32376 	-0      	1       	-0      	-0      	-0      	1.75993 	-0.531676	0       	-0.494847
  2.324   	-0      	1       	-0      	-0      	-0      	1.7599  	-0.53139	0       	-0.494602
  2.32424 	-0      	1       	-0      	-0      	-0      	1.75986 	-0.531104	0       	-0.494357
  2.32448 	-0      	1       	-0      	-0      	-0      	1.75983 	-0.530818	0       	-0.494112
  2.32472 	-0      	1       	-0      	-0      	-0      	1.75979 	-0.530532	0       	-0.493867
  2.32496 	-0      	1       	-0      	-0      	-0      	1.75975 	-0.530246	0       	-0.493622
  2.3252  	-0      	1       	-0      	-0      	-0      	1.75972 	-0.52996	0       	-0.493377
  2.32544 	-0      	1       	-0      	-0      	-0      	1.75968 	-0.529674	0       	-0.493132
  2.32568 	-0      	1       	-0      	-0      	-0      	1.75965 	-0.529388	0       	-0.492887
  2.32592 	-0      	1       	-0      	-0      	-0      	1.75961 	-0.529102	0       	-0.492642
  2.32616 	-0      	1       	-0      	-0      	-0      	1.75958 	-0.528816	0       	-0.492397
  2.3264  	-0      	1       	-0      	-0      	-0      	1.75954 	-0.52853	0       	-0.492152
  2.32664 	-0      	1       	-0      	-0      	-0      	1.75951 	-0.528245	0       	-0.491907
  2.32688 	-0      	1       	-0      	-0      	-0      	1.75947 	-0.527959	0       	-0.491662
  2.32712 	-0      	1       	-0      	-0      	-0      	1.75943 	-0.527673	0       	-0.491417
  2.32736 	-0      	1       	-0      	-0      	-0      	1.7594  	-0.527387	0       	-0.491172
  2.3276  	-0      	1       	-0      	-0      	-0      	1.75936 	-0.527102	0       	-0.490927
  2.32784 	-0      	1       	-0      	-0      	-0      	1.75933 	-0.526816	0       	-0.490682
  2.32808 	-0      	1       	-0      	-0      	-0      	1.75929 	-0.52653	0       	-0.490437
  2.32832 	-0      	1       	-0      	-0      	-0      	1.75926 	-0.526245	0       	-0.490192
  2.32856 	-0      	1       	-0      	-0      	-0      	1.75922 	-0.525959	0       	-0.489947
  2.3288  	-0      	1       	-0      	-0      	-0      	1.75919 	-0.525674	0       	-0.489702
  2.32904 	-0      	1       	-0      	-0      	-0      	1.75915 	-0.525388	0       	-0.489457
  2.32928 	-0      	1       	-0      	-0      	-0      	1.75912 	-0.525103	0       	-0.489212
  2.32952 	-0      	1       	-0      	-0      	-0      	1.75908 	-0.524817	0       	-0.488967
  2.32976 	-0      	1       	-0      	-0      	-0      	1.75905 	-0.524532	0       	-0.488722
  2.33    	-0      	1       	-0      	-0      	-0      	1.75901 	-0.524246	0       	-0.488476
  2.33024 	-0      	1       	-0      	-0      	-0      	1.75898 	-0.523961	0       	-0.488231
  2.33048 	-0      	1       	-0      	-0      	-0      	1.75894 	-0.523676	0       	-0.487986
  2.33072 	-0      	1       	-0      	-0      	-0      	1.75891 	-0.52339	0       	-0.487741
  2.33096 	-0      	1       	-0      	-0      	-0      	1.75887 	-0.523105	0       	-0.487496
  2.3312  	-0      	1       	-0      	-0      	-0      	1.75884 	-0.52282	0       	-0.487251
  2.33144 	-0      	1       	-0      	-0      	-0      	1.7588  	-0.522534	0       	-0.487006
  2.33168 	-0      	1       	-0      	-0      	-0      	1.75877 	-0.522249	0       	-0.486761
  2.33192 	-0      	1       	-0      	-0      	-0      	1.75873 	-0.521964	0       	-0.486516
  2.33216 	-0      	1       	-0      	-0      	-0      	1.7587  	-0.521679	0       	-0.486271
  2.3324  	-0      	1       	-0      	-0      	-0      	1.75866 	-0.521394	0       	-0.486026
  2.33264 	-0      	1       	-0      	-0      	-0      	1.75863 	-0.521109	0       	-0.48578
  2.33288 	-0      	1       	-0      	-0      	-0      	1.75859 	-0.520824	0       	-0.485535
  2.33312 	-0      	1       	-0      	-0      	-0      	1.75856 	-0.520539	0       	-0.48529
  2.33336 	-0      	1       	-0      	-0      	-0      	1.75852 	-0.520254	0       	-0.485045
  2.3336  	-0      	1       	-0      	-0      	-0      	1.75849 	-0.519969	0       	-0.4848 
  2.33384 	-0      	1       	-0      	-0      	-0      	1.75845 	-0.519684	0       	-0.484555
  2.33408 	-0      	1       	-0      	-0      	-0      	1.75842 	-0.519399	0       	-0.48431
  2.33432 	-0      	1       	-0      	-0      	-0      	1.75838 	-0.519114	0       	-0.484065
  2.33456 	-0      	1       	-0      	-0      	-0      	1.75835 	-0.518829	0       	-0.483819
  2.3348  	-0      	1       	-0      	-0      	-0      	1.75831 	-0.518544	0       	-0.483574
  2.33504 	-0      	1       	-0      	-0      	-0      	1.75828 	-0.518259	0       	-0.483329
  2.33528 	-0      	1       	-0      	-0      	-0      	1.75824 	-0.517975	0       	-0.483084
  2.33552 	-0      	1       	-0      	-0      	-0      	1.75821 	-0.51769	0       	-0.482839
  2.33576 	-0      	1       	-0      	-0      	-0      	1.75817 	-0.517405	0       	-0.482594
  2.336   	-0      	1       	-0      	-0      	-0      	1.75814 	-0.51712	0       	-0.482349
  2.33624 	-0      	1       	-0      	-0      	-0      	1.7581  	-0.516836	0       	-0.482103
  2.33648 	-0      	1       	-0      	-0      	-0      	1.75807 	-0.516551	0       	-0.481858
  2.33672 	-0      	1       	-0      	-0      	-0      	1.75804 	-0.516266	0       	-0.481613
  2.33696 	-0      	1       	-0      	-0      	-0      	1.758   	-0.515982	0       	-0.481368
  2.3372  	-0      	1       	-0      	-0      	-0      	1.75797 	-0.515697	0       	-0.481123
  2.33744 	-0      	1       	-0      	-0      	-0      	1.75793 	-0.515413	0       	-0.480877
  2.33768 	-0      	1       	-0      	-0      	-0      	1.7579  	-0.515128	0       	-0.480632
  2.33792 	-0      	1       	-0      	-0      	-0      	1.75786 	-0.514844	0       	-0.480387
  2.33816 	-0      	1       	-0      	-0      	-0      	1.75783 	-0.514559	0       	-0.480142
  2.3384  	-0      	1       	-0      	-0      	-0      	1.75779 	-0.514275	0       	-0.479897
  2.33864 	-0      	1       	-0      	-0      	-0      	1.75776 	-0.513991	0       	-0.479652
  2.33888 	-0      	1       	-0      	-0      	-0      	1.75773 	-0.513706	0       	-0.479406
  2.33912 	-0      	1       	-0      	-0      	-0      	1.75769 	-0.513422	0       	-0.479161
  2.33936 	-0      	1       	-0      	-0      	-0      	1.75766 	-0.513138	0       	-0.478916
  2.3396  	-0      	1       	-0      	-0      	-0      	1.75762 	-0.512853	0       	-0.478671
  2.33984 	-0      	1       	-0      	-0      	-0      	1.75759 	-0.512569	0       	-0.478425
  2.34008 	-0      	1       	-0      	-0      	-0      	1.75755 	-0.512285	0       	-0.47818
  2.34032 	-0      	1       	-0      	-0      	-0      	1.75752 	-0.512001	0       	-0.477935
  2.34056 	-0      	1       	-0      	-0      	-0      	1.75749 	-0.511717	0       	-0.47769
  2.3408  	-0      	1       	-0      	-0      	-0      	1.75745 	-0.511432	0       	-0.477445
  2.34104 	-0      	1       	-0      	-0      	-0      	1.75742 	-0.511148	0       	-0.477199
  2.34128 	-0      	1       	-0      	-0      	-0      	1.75738 	-0.510864	0       	-0.476954
  2.34152 	-0      	1       	-0      	-0      	-0      	1.75735 	-0.51058	0       	-0.476709
  2.34176 	-0      	1       	-0      	-0      	-0      	1.75732 	-0.510296	0       	-0.476464
  2.342   	-0      	1       	-0      	-0      	-0      	1.75728 	-0.510012	0       	-0.476218
  2.34224 	-0      	1       	-0      	-0      	-0      	1.75725 	-0.509728	0       	-0.475973
  2.34248 	-0      	1       	-0      	-0      	-0      	1.75721 	-0.509444	0       	-0.475728
  2.34272 	-0      	1       	-0      	-0      	-0      	1.75718 	-0.50916	0       	-0.475483
  2.34296 	-0      	1       	-0      	-0      	-0      	1.75715 	-0.508876	0       	-0.475237
  2.3432  	-0      	1       	-0      	-0      	-0      	1.75711 	-0.508593	0       	-0.474992
  2.34344 	-0      	1       	-0      	-0      	-0      	1.75708 	-0.508309	0       	-0.474747
  2.34368 	-0      	1       	-0      	-0      	-0      	1.75704 	-0.508025	0       	-0.474502
  2.34392 	-0      	1       	-0      	-0      	-0      	1.75701 	-0.507741	0       	-0.474256
  2.34416 	-0      	1       	-0      	-0      	-0      	1.75698 	-0.507458	0       	-0.474011
  2.3444  	-0      	1       	-0      	-0      	-0      	1.75694 	-0.507174	0       	-0.473766
  2.34464 	-0      	1       	-0      	-0      	-0      	1.75691 	-0.50689	0       	-0.473521
  2.34488 	-0      	1       	-0      	-0      	-0      	1.75688 	-0.506606	0       	-0.473275
  2.34512 	-0      	1       	-0      	-0      	-0      	1.75684 	-0.506323	0       	-0.47303
  2.34536 	-0      	1       	-0      	-0      	-0      	1.75681 	-0.506039	0       	-0.472785
  2.3456  	-0      	1       	-0      	-0      	-0      	1.75677 	-0.505756	0       	-0.472539
  2.34584 	-0      	1       	-0      	-0      	-0      	1.75674 	-0.505472	0       	-0.472294
  2.34608 	-0      	1       	-0      	-0      	-0      	1.75671 	-0.505189	0       	-0.472049
  2.34632 	-0      	1       	-0      	-0      	-0      	1.75667 	-0.504905	0       	-0.471804
  2.34656 	-0      	1       	-0      	-0      	-0      	1.75664 	-0.504622	0       	-0.471558
  2.3468  	-0      	1       	-0      	-0      	-0      	1.75661 	-0.504338	0       	-0.471313
  2.34704 	-0      	1       	-0      	-0      	-0      	1.75657 	-0.504055	0       	-0.471068
  2.34728 	-0      	1       	-0      	-0      	-0      	1.75654 	-0.503771	0       	-0.470822
  2.34752 	-0      	1       	-0      	-0      	-0      	1.75651 	-0.503488	0       	-0.470577
  2.34776 	-0      	1       	-0      	-0      	-0      	1.75647 	-0.503205	0       	-0.470332
  2.348   	-0      	1       	-0      	-0      	-0      	1.75644 	-0.502921	0       	-0.470086
  2.34824 	-0      	1       	-0      	-0      	-0      	1.7564  	-0.502638	0       	-0.469841
  2.34848 	-0      	1       	-0      	-0      	-0      	1.75637 	-0.502355	0       	-0.469596
  2.34872 	-0      	1       	-0      	-0      	-0      	1.75634 	-0.502072	0       	-0.46935
  2.34896 	-0      	1       	-0      	-0      	-0      	1.7563  	-0.501789	0       	-0.469105
  2.3492  	-0      	1       	-0      	-0      	-0      	1.75627 	-0.501505	0       	-0.46886
  2.34944 	-0      	1       	-0      	-0      	-0      	1.75624 	-0.501222	0       	-0.468615
  2.34968 	-0      	1       	-0      	-0      	-0      	1.7562  	-0.500939	0       	-0.468369
  2.34992 	-0      	1       	-0      	-0      	-0      	1.75617 	-0.500656	0       	-0.468124
  2.35016 	-0      	1       	-0      	-0      	-0      	1.75614 	-0.500373	0       	-0.467879
  2.3504  	-0      	1       	-0      	-0      	-0      	1.7561  	-0.50009	0       	-0.467633
  2.35064 	-0      	1       	-0      	-0      	-0      	1.75607 	-0.499807	0       	-0.467388
  2.35088 	-0      	1       	-0      	-0      	-0      	1.75604 	-0.499524	0       	-0.467142
  2.35112 	-0      	1       	-0      	-0      	-0      	1.75601 	-0.499241	0       	-0.466897
  2.35136 	-0      	1       	-0      	-0      	-0      	1.75597 	-0.498958	0       	-0.466652
  2.3516  	-0      	1       	-0      	-0      	-0      	1.75594 	-0.498675	0       	-0.466406
  2.35184 	-0      	1       	-0      	-0      	-0      	1.75591 	-0.498393	0       	-0.466161
  2.35208 	-0      	1       	-0      	-0      	-0      	1.75587 	-0.49811	0       	-0.465916
  2.35232 	-0      	1       	-0      	-0      	-0      	1.75584 	-0.497827	0       	-0.46567
  2.35256 	-0      	1       	-0      	-0      	-0      	1.75581 	-0.497544	0       	-0.465425
  2.3528  	-0      	1       	-0      	-0      	-0      	1.75577 	-0.497261	0       	-0.46518
  2.35304 	-0      	1       	-0      	-0      	-0      	1.75574 	-0.496979	0       	-0.464934
  2.35328 	-0      	1       	-0      	-0      	-0      	1.75571 	-0.496696	0       	-0.464689
  2.35352 	-0      	1       	-0      	-0      	-0      	1.75567 	-0.496413	0       	-0.464444
  2.35376 	-0      	1       	-0      	-0      	-0      	1.75564 	-0.496131	0       	-0.464198
  2.354   	-0      	1       	-0      	-0      	-0      	1.75561 	-0.495848	0       	-0.463953
  2.35424 	-0      	1       	-0      	-0      	-0      	1.75558 	-0.495566	0       	-0.463707
  2.35448 	-0      	1       	-0      	-0      	-0      	1.75554 	-0.495283	0       	-0.463462
  2.35472 	-0      	1       	-0      	-0      	-0      	1.75551 	-0.495001	0       	-0.463217
  2.35496 	-0      	1       	-0      	-0      	-0      	1.75548 	-0.494718	0       	-0.462971
  2.3552  	-0      	1       	-0      	-0      	-0      	1.75544 	-0.494436	0       	-0.462726
  2.35544 	-0      	1       	-0      	-0      	-0      	1.75541 	-0.494153	0       	-0.462481
  2.35568 	-0      	1       	-0      	-0      	-0      	1.75538 	-0.493871	0       	-0.462235
  2.35592 	-0      	1       	-0      	-0      	-0      	1.75535 	-0.493588	0       	-0.46199
  2.35616 	-0      	1       	-0      	-0      	-0      	1.75531 	-0.493306	0       	-0.461744
  2.3564  	-0      	1       	-0      	-0      	-0      	1.75528 	-0.493024	0       	-0.461499
  2.35664 	-0      	1       	-0      	-0      	-0      	1.75525 	-0.492741	0       	-0.461254
  2.35688 	-0      	1       	-0      	-0      	-0      	1.75522 	-0.492459	0       	-0.461008
  2.35712 	-0      	1       	-0      	-0      	-0      	1.75518 	-0.492177	0       	-0.460763
  2.35736 	-0      	1       	-0      	-0      	-0      	1.75515 	-0.491895	0       	-0.460517
  2.3576  	-0      	1       	-0      	-0      	-0      	1.75512 	-0.491613	0       	-0.460272
  2.35784 	-0      	1       	-0      	-0      	-0      	1.75509 	-0.49133	0       	-0.460027
  2.35808 	-0      	1       	-0      	-0      	-0      	1.75505 	-0.491048	0       	-0.459781
  2.35832 	-0      	1       	-0      	-0      	-0      	1.75502 	-0.490766	0       	-0.459536
  2.35856 	-0      	1       	-0      	-0      	-0      	1.75499 	-0.490484	0       	-0.45929
  2.3588  	-0      	1       	-0      	-0      	-0      	1.75496 	-0.490202	0       	-0.459045
  2.35904 	-0      	1       	-0      	-0      	-0      	1.75492 	-0.48992	0       	-0.4588 
  2.35928 	-0      	1       	-0      	-0      	-0      	1.75489 	-0.489638	0       	-0.458554
  2.35952 	-0      	1       	-0      	-0      	-0      	1.75486 	-0.489356	0       	-0.458309
  2.35976 	-0      	1       	-0      	-0      	-0      	1.75483 	-0.489074	0       	-0.458063
  2.36    	-0      	1       	-0      	-0      	-0      	1.75479 	-0.488792	0       	-0.457818
  2.36024 	-0      	1       	-0      	-0      	-0      	1.75476 	-0.48851	0       	-0.457572
  2.36048 	-0      	1       	-0      	-0      	-0      	1.75473 	-0.488228	0       	-0.457327
  2.36072 	-0      	1       	-0      	-0      	-0      	1.7547  	-0.487947	0       	-0.457082
  2.36096 	-0      	1       	-0      	-0      	-0      	1.75466 	-0.487665	0       	-0.456836
  2.3612  	-0      	1       	-0      	-0      	-0      	1.75463 	-0.487383	0       	-0.456591
  2.36144 	-0      	1       	-0      	-0      	-0      	1.7546  	-0.487101	0       	-0.456345
  2.36168 	-0      	1       	-0      	-0      	-0      	1.75457 	-0.48682	0       	-0.4561 
  2.36192 	-0      	1       	-0      	-0      	-0      	1.75454 	-0.486538	0       	-0.455854
  2.36216 	-0      	1       	-0      	-0      	-0      	1.7545  	-0.486256	0       	-0.455609
  2.3624  	-0      	1       	-0      	-0      	-0      	1.75447 	-0.485975	0       	-0.455364
  2.36264 	-0      	1       	-0      	-0      	-0      	1.75444 	-0.485693	0       	-0.455118
  2.36288 	-0      	1       	-0      	-0      	-0      	1.75441 	-0.485411	0       	-0.454873
  2.36312 	-0      	1       	-0      	-0      	-0      	1.75437 	-0.48513	0       	-0.454627
  2.36336 	-0      	1       	-0      	-0      	-0      	1.75434 	-0.484848	0       	-0.454382
  2.3636  	-0      	1       	-0      	-0      	-0      	1.75431 	-0.484567	0       	-0.454136
  2.36384 	-0      	1       	-0      	-0      	-0      	1.75428 	-0.484285	0       	-0.453891
  2.36408 	-0      	1       	-0      	-0      	-0      	1.75425 	-0.484004	0       	-0.453645
  2.36432 	-0      	1       	-0      	-0      	-0      	1.75421 	-0.483723	0       	-0.4534 
  2.36456 	-0      	1       	-0      	-0      	-0      	1.75418 	-0.483441	0       	-0.453154
  2.3648  	-0      	1       	-0      	-0      	-0      	1.75415 	-0.48316	0       	-0.452909
  2.36504 	-0      	1       	-0      	-0      	-0      	1.75412 	-0.482878	0       	-0.452664
  2.36528 	-0      	1       	-0      	-0      	-0      	1.75409 	-0.482597	0       	-0.452418
  2.36552 	-0      	1       	-0      	-0      	-0      	1.75406 	-0.482316	0       	-0.452173
  2.36576 	-0      	1       	-0      	-0      	-0      	1.75402 	-0.482035	0       	-0.451927
  2.366   	-0      	1       	-0      	-0      	-0      	1.75399 	-0.481753	0       	-0.451682
  2.36624 	-0      	1       	-0      	-0      	-0      	1.75396 	-0.481472	0       	-0.451436
  2.36648 	-0      	1       	-0      	-0      	-0      	1.75393 	-0.481191	0       	-0.451191
  2.36672 	-0      	1       	-0      	-0      	-0      	1.7539  	-0.48091	0       	-0.450945
  2.36696 	-0      	1       	-0      	-0      	-0      	1.75386 	-0.480629	0       	-0.4507 
  2.3672  	-0      	1       	-0      	-0      	-0      	1.75383 	-0.480348	0       	-0.450454
  2.36744 	-0      	1       	-0      	-0      	-0      	1.7538  	-0.480067	0       	-0.450209
  2.36768 	-0      	1       	-0      	-0      	-0      	1.75377 	-0.479786	0       	-0.449963
  2.36792 	-0      	1       	-0      	-0      	-0      	1.75374 	-0.479505	0       	-0.449718
  2.36816 	-0      	1       	-0      	-0      	-0      	1.75371 	-0.479224	0       	-0.449473
  2.3684  	-0      	1       	-0      	-0      	-0      	1.75367 	-0.478943	0       	-0.449227
  2.36864 	-0      	1       	-0      	-0      	-0      	1.75364 	-0.478662	0       	-0.448982
  2.36888 	-0      	1       	-0      	-0      	-0      	1.75361 	-0.478381	0       	-0.448736
  2.36912 	-0      	1       	-0      	-0      	-0      	1.75358 	-0.4781 	0       	-0.448491
  2.36936 	-0      	1       	-0      	-0      	-0      	1.75355 	-0.477819	0       	-0.448245
  2.3696  	-0      	1       	-0      	-0      	-0      	1.75352 	-0.477538	0       	-0.448  
  2.36984 	-0      	1       	-0      	-0      	-0      	1.75349 	-0.477258	0       	-0.447754
  2.37008 	-0      	1       	-0      	-0      	-0      	1.75345 	-0.476977	0       	-0.447509
  2.37032 	-0      	1       	-0      	-0      	-0      	1.75342 	-0.476696	0       	-0.447263
  2.37056 	-0      	1       	-0      	-0      	-0      	1.75339 	-0.476415	0       	-0.447018
  2.3708  	-0      	1       	-0      	-0      	-0      	1.75336 	-0.476135	0       	-0.446772
  2.37104 	-0      	1       	-0      	-0      	-0      	1.75333 	-0.475854	0       	-0.446527
  2.37128 	-0      	1       	-0      	-0      	-0      	1.7533  	-0.475573	0       	-0.446281
