-7.58527 -2.24779e-07 2.11119e-08
-7.56874 -2.25262e-07 2.09617e-08
-7.55222 -2.25747e-07 2.08109e-08
-7.53569 -2.26234e-07 2.06594e-08
-7.51917 -2.26724e-07 2.05073e-08
-7.50264 -2.27215e-07 2.03546e-08
-7.48611 -2.27708e-07 2.02013e-08
-7.46959 -2.28203e-07 2.00473e-08
-7.45306 -2.28701e-07 1.98926e-08
-7.43654 -2.292e-07 1.97373e-08
-7.42001 -2.29702e-07 1.95814e-08
-7.40349 -2.30206e-07 1.94247e-08
-7.38696 -2.30712e-07 1.92674e-08
-7.37043 -2.3122e-07 1.91095e-08
-7.35391 -2.3173e-07 1.89509e-08
-7.33738 -2.32243e-07 1.87916e-08
-7.32086 -2.32757e-07 1.86316e-08
-7.30433 -2.33274e-07 1.84709e-08
-7.28781 -2.33793e-07 1.83095e-08
-7.27128 -2.34314e-07 1.81474e-08
-7.25476 -2.34838e-07 1.79847e-08
-7.23823 -2.35364e-07 1.78212e-08
-7.2217 -2.35892e-07 1.7657e-08
-7.20518 -2.36422e-07 1.74921e-08
-7.18865 -2.36955e-07 1.73264e-08
-7.17213 -2.3749e-07 1.71601e-08
-7.1556 -2.38028e-07 1.6993e-08
-7.13908 -2.38568e-07 1.68251e-08
-7.12255 -2.3911e-07 1.66566e-08
-7.10602 -2.39655e-07 1.64872e-08
-7.0895 -2.40202e-07 1.63172e-08
-7.07297 -2.40751e-07 1.61463e-08
-7.05645 -2.41303e-07 1.59747e-08
-7.03992 -2.41857e-07 1.58024e-08
-7.0234 -2.42414e-07 1.56292e-08
-7.00687 -2.42974e-07 1.54553e-08
-6.99034 -2.43536e-07 1.52806e-08
-6.97382 -2.441e-07 1.51051e-08
-6.95729 -2.44667e-07 1.49288e-08
-6.94077 -2.45237e-07 1.47517e-08
-6.92424 -2.45809e-07 1.45738e-08
-6.90772 -2.46384e-07 1.43951e-08
-6.89119 -2.46962e-07 1.42156e-08
-6.87467 -2.47542e-07 1.40352e-08
-6.85814 -2.48125e-07 1.3854e-08
-6.84161 -2.4871e-07 1.3672e-08
-6.82509 -2.49298e-07 1.34891e-08
-6.80856 -2.49889e-07 1.33054e-08
-6.79204 -2.50483e-07 1.31208e-08
-6.77551 -2.5108e-07 1.29354e-08
-6.75899 -2.51679e-07 1.2749e-08
-6.74246 -2.52281e-07 1.25619e-08
-6.72593 -2.52886e-07 1.23738e-08
-6.70941 -2.53494e-07 1.21848e-08
-6.69288 -2.54104e-07 1.1995e-08
-6.67636 -2.54718e-07 1.18042e-08
-6.65983 -2.55334e-07 1.16126e-08
-6.64331 -2.55954e-07 1.142e-08
-6.62678 -2.56576e-07 1.12265e-08
-6.61026 -2.57202e-07 1.10321e-08
-6.59373 -2.5783e-07 1.08367e-08
-6.5772 -2.58462e-07 1.06404e-08
-6.56068 -2.59096e-07 1.04431e-08
-6.54415 -2.59734e-07 1.02449e-08
-6.52763 -2.60374e-07 1.00457e-08
-6.5111 -2.61018e-07 9.84559e-09
-6.49458 -2.61665e-07 9.64446e-09
-6.47805 -2.62315e-07 9.44235e-09
-6.46152 -2.62968e-07 9.23924e-09
-6.445 -2.63625e-07 9.03513e-09
-6.42847 -2.64285e-07 8.83001e-09
-6.41195 -2.64948e-07 8.62387e-09
-6.39542 -2.65614e-07 8.41671e-09
-6.3789 -2.66284e-07 8.20851e-09
-6.36237 -2.66957e-07 7.99927e-09
-6.34585 -2.67633e-07 7.78899e-09
-6.32932 -2.68313e-07 7.57764e-09
-6.31279 -2.68996e-07 7.36523e-09
-6.29627 -2.69683e-07 7.15175e-09
-6.27974 -2.70373e-07 6.93718e-09
-6.26322 -2.71067e-07 6.72152e-09
-6.24669 -2.71764e-07 6.50476e-09
-6.23017 -2.72465e-07 6.28689e-09
-6.21364 -2.73169e-07 6.0679e-09
-6.19711 -2.73877e-07 5.84779e-09
-6.18059 -2.74589e-07 5.62654e-09
-6.16406 -2.75304e-07 5.40414e-09
-6.14754 -2.76023e-07 5.18059e-09
-6.13101 -2.76746e-07 4.95588e-09
-6.11449 -2.77473e-07 4.73e-09
-6.09796 -2.78203e-07 4.50293e-09
-6.08143 -2.78937e-07 4.27467e-09
-6.06491 -2.79676e-07 4.04521e-09
-6.04838 -2.80418e-07 3.81453e-09
-6.03186 -2.81163e-07 3.58264e-09
-6.01533 -2.81913e-07 3.34951e-09
-5.99881 -2.82667e-07 3.11514e-09
-5.98228 -2.83425e-07 2.87952e-09
-5.96576 -2.84187e-07 2.64264e-09
-5.94923 -2.84953e-07 2.40448e-09
-5.9327 -2.85723e-07 2.16504e-09
-5.91618 -2.86498e-07 1.9243e-09
-5.89965 -2.87276e-07 1.68226e-09
-5.88313 -2.88059e-07 1.4389e-09
-5.8666 -2.88846e-07 1.19421e-09
-5.85008 -2.89637e-07 9.48187e-10
-5.83355 -2.90433e-07 7.00811e-10
-5.81702 -2.91233e-07 4.52073e-10
-5.8005 -2.92038e-07 2.01962e-10
-5.78397 -2.92847e-07 -4.95348e-11
-5.76745 -2.9366e-07 -3.02429e-10
-5.75092 -2.94478e-07 -5.56732e-10
-5.7344 -2.95301e-07 -8.12457e-10
-5.71787 -2.96128e-07 -1.06962e-09
-5.70135 -2.9696e-07 -1.32822e-09
-5.68482 -2.97796e-07 -1.58828e-09
-5.66829 -2.98637e-07 -1.84982e-09
-5.65177 -2.99483e-07 -2.11284e-09
-5.63524 -3.00334e-07 -2.37736e-09
-5.61872 -3.0119e-07 -2.64339e-09
-5.60219 -3.02051e-07 -2.91094e-09
-5.58567 -3.02916e-07 -3.18003e-09
-5.56914 -3.03787e-07 -3.45067e-09
-5.55261 -3.04662e-07 -3.72288e-09
-5.53609 -3.05543e-07 -3.99667e-09
-5.51956 -3.06429e-07 -4.27205e-09
-5.50304 -3.0732e-07 -4.54904e-09
-5.48651 -3.08216e-07 -4.82765e-09
-5.46999 -3.09117e-07 -5.1079e-09
-5.45346 -3.10024e-07 -5.3898e-09
-5.43693 -3.10936e-07 -5.67337e-09
-5.42041 -3.11854e-07 -5.95862e-09
-5.40388 -3.12777e-07 -6.24557e-09
-5.38736 -3.13705e-07 -6.53423e-09
-5.37083 -3.14639e-07 -6.82462e-09
-5.35431 -3.15579e-07 -7.11676e-09
-5.33778 -3.16524e-07 -7.41066e-09
-5.32126 -3.17475e-07 -7.70633e-09
-5.30473 -3.18432e-07 -8.00381e-09
-5.2882 -3.19395e-07 -8.30309e-09
-5.27168 -3.20364e-07 -8.6042e-09
-5.25515 -3.21338e-07 -8.90716e-09
-5.23863 -3.22319e-07 -9.21198e-09
-5.2221 -3.23305e-07 -9.51868e-09
-5.20558 -3.24298e-07 -9.82728e-09
-5.18905 -3.25296e-07 -1.01378e-08
-5.17252 -3.26302e-07 -1.04503e-08
-5.156 -3.27313e-07 -1.07647e-08
-5.13947 -3.28331e-07 -1.1081e-08
-5.12295 -3.29355e-07 -1.13994e-08
-5.10642 -3.30385e-07 -1.17198e-08
-5.0899 -3.31422e-07 -1.20422e-08
-5.07337 -3.32466e-07 -1.23667e-08
-5.05685 -3.33516e-07 -1.26932e-08
-5.04032 -3.34573e-07 -1.30218e-08
-5.02379 -3.35637e-07 -1.33526e-08
-5.00727 -3.36708e-07 -1.36854e-08
-4.99074 -3.37785e-07 -1.40205e-08
-4.97422 -3.3887e-07 -1.43577e-08
-4.95769 -3.39962e-07 -1.46971e-08
-4.94117 -3.41061e-07 -1.50387e-08
-4.92464 -3.42167e-07 -1.53826e-08
-4.90811 -3.4328e-07 -1.57287e-08
-4.89159 -3.44401e-07 -1.60771e-08
-4.87506 -3.45529e-07 -1.64278e-08
-4.85854 -3.46665e-07 -1.67809e-08
-4.84201 -3.47808e-07 -1.71363e-08
-4.82549 -3.48959e-07 -1.74941e-08
-4.80896 -3.50117e-07 -1.78543e-08
-4.79244 -3.51284e-07 -1.82169e-08
-4.77591 -3.52458e-07 -1.8582e-08
-4.75938 -3.5364e-07 -1.89496e-08
-4.74286 -3.54831e-07 -1.93197e-08
-4.72633 -3.56029e-07 -1.96923e-08
-4.70981 -3.57236e-07 -2.00675e-08
-4.69328 -3.58451e-07 -2.04453e-08
-4.67676 -3.59675e-07 -2.08256e-08
-4.66023 -3.60907e-07 -2.12087e-08
-4.6437 -3.62148e-07 -2.15944e-08
-4.62718 -3.63397e-07 -2.19828e-08
-4.61065 -3.64655e-07 -2.23739e-08
-4.59413 -3.65922e-07 -2.27678e-08
-4.5776 -3.67198e-07 -2.31645e-08
-4.56108 -3.68483e-07 -2.3564e-08
-4.54455 -3.69777e-07 -2.39663e-08
-4.52802 -3.71081e-07 -2.43716e-08
-4.5115 -3.72394e-07 -2.47797e-08
-4.49497 -3.73716e-07 -2.51908e-08
-4.47845 -3.75048e-07 -2.56049e-08
-4.46192 -3.76389e-07 -2.6022e-08
-4.4454 -3.77741e-07 -2.64421e-08
-4.42887 -3.79102e-07 -2.68653e-08
-4.41235 -3.80473e-07 -2.72916e-08
-4.39582 -3.81855e-07 -2.77211e-08
-4.37929 -3.83247e-07 -2.81538e-08
-4.36277 -3.84649e-07 -2.85896e-08
-4.34624 -3.86061e-07 -2.90288e-08
-4.32972 -3.87484e-07 -2.94712e-08
-4.31319 -3.88918e-07 -2.99169e-08
-4.29667 -3.90363e-07 -3.03661e-08
-4.28014 -3.91818e-07 -3.08186e-08
-4.26361 -3.93285e-07 -3.12746e-08
-4.24709 -3.94763e-07 -3.17341e-08
-4.23056 -3.96252e-07 -3.21971e-08
-4.21404 -3.97753e-07 -3.26637e-08
-4.19751 -3.99265e-07 -3.31339e-08
-4.18099 -4.0079e-07 -3.36077e-08
-4.16446 -4.02326e-07 -3.40853e-08
-4.14794 -4.03874e-07 -3.45666e-08
-4.13141 -4.05434e-07 -3.50516e-08
-4.11488 -4.07007e-07 -3.55406e-08
-4.09836 -4.08592e-07 -3.60334e-08
-4.08183 -4.1019e-07 -3.65301e-08
-4.06531 -4.118e-07 -3.70308e-08
-4.04878 -4.13424e-07 -3.75356e-08
-4.03226 -4.15061e-07 -3.80444e-08
-4.01573 -4.16711e-07 -3.85573e-08
-3.9992 -4.18374e-07 -3.90744e-08
-3.98268 -4.20051e-07 -3.95958e-08
-3.96615 -4.21742e-07 -4.01214e-08
-3.94963 -4.23446e-07 -4.06514e-08
-3.9331 -4.25165e-07 -4.11857e-08
-3.91658 -4.26898e-07 -4.17245e-08
-3.90005 -4.28646e-07 -4.22678e-08
-3.88352 -4.30408e-07 -4.28157e-08
-3.867 -4.32185e-07 -4.33682e-08
-3.85047 -4.33977e-07 -4.39253e-08
-3.83395 -4.35785e-07 -4.44872e-08
-3.81742 -4.37608e-07 -4.50539e-08
-3.8009 -4.39446e-07 -4.56255e-08
-3.78437 -4.413e-07 -4.6202e-08
-3.76785 -4.43171e-07 -4.67834e-08
-3.75132 -4.45057e-07 -4.737e-08
-3.73479 -4.4696e-07 -4.79616e-08
-3.71827 -4.4888e-07 -4.85585e-08
-3.70174 -4.50817e-07 -4.91606e-08
-3.68522 -4.52771e-07 -4.9768e-08
-3.66869 -4.54742e-07 -5.03809e-08
-3.65217 -4.56731e-07 -5.09992e-08
-3.63564 -4.58738e-07 -5.16231e-08
-3.61911 -4.60763e-07 -5.22526e-08
-3.60259 -4.62806e-07 -5.28878e-08
-3.58606 -4.64868e-07 -5.35288e-08
-3.56954 -4.66949e-07 -5.41757e-08
-3.55301 -4.69048e-07 -5.48285e-08
-3.53649 -4.71168e-07 -5.54873e-08
-3.51996 -4.73307e-07 -5.61523e-08
-3.50344 -4.75465e-07 -5.68235e-08
-3.48691 -4.77644e-07 -5.75009e-08
-3.47038 -4.79844e-07 -5.81847e-08
-3.45386 -4.82065e-07 -5.88751e-08
-3.43733 -4.84306e-07 -5.95719e-08
-3.42081 -4.86569e-07 -6.02755e-08
-3.40428 -4.88854e-07 -6.09858e-08
-3.38776 -4.91161e-07 -6.17029e-08
-3.37123 -4.9349e-07 -6.2427e-08
-3.3547 -4.95842e-07 -6.31582e-08
-3.33818 -4.98217e-07 -6.38965e-08
-3.32165 -5.00615e-07 -6.46421e-08
-3.30513 -5.03037e-07 -6.53951e-08
-3.2886 -5.05483e-07 -6.61556e-08
-3.27208 -5.07954e-07 -6.69237e-08
-3.25555 -5.10449e-07 -6.76995e-08
-3.23903 -5.1297e-07 -6.84831e-08
-3.2225 -5.15516e-07 -6.92747e-08
-3.20597 -5.18088e-07 -7.00744e-08
-3.18945 -5.20687e-07 -7.08823e-08
-3.17292 -5.23312e-07 -7.16985e-08
-3.1564 -5.25965e-07 -7.25232e-08
-3.13987 -5.28646e-07 -7.33565e-08
-3.12335 -5.31354e-07 -7.41986e-08
-3.10682 -5.34091e-07 -7.50495e-08
-3.09029 -5.36857e-07 -7.59095e-08
-3.07377 -5.39653e-07 -7.67786e-08
-3.05724 -5.42478e-07 -7.7657e-08
-3.04072 -5.45334e-07 -7.85449e-08
-3.02419 -5.48221e-07 -7.94424e-08
-3.00767 -5.5114e-07 -8.03497e-08
-2.99114 -5.5409e-07 -8.12669e-08
-2.97461 -5.57073e-07 -8.21943e-08
-2.95809 -5.60089e-07 -8.31319e-08
-2.94156 -5.63139e-07 -8.408e-08
-2.92504 -5.66222e-07 -8.50387e-08
-2.90851 -5.69341e-07 -8.60082e-08
-2.89199 -5.72495e-07 -8.69887e-08
-2.87546 -5.75685e-07 -8.79804e-08
-2.85894 -5.78911e-07 -8.89835e-08
-2.84241 -5.82175e-07 -8.99982e-08
-2.82588 -5.85477e-07 -9.10246e-08
-2.80936 -5.88817e-07 -9.2063e-08
-2.79283 -5.92196e-07 -9.31136e-08
-2.77631 -5.95616e-07 -9.41767e-08
-2.75978 -5.99076e-07 -9.52523e-08
-2.74326 -6.02577e-07 -9.63409e-08
-2.72673 -6.06121e-07 -9.74426e-08
-2.7102 -6.09707e-07 -9.85576e-08
-2.69368 -6.13337e-07 -9.96861e-08
-2.67715 -6.17012e-07 -1.00829e-07
-2.66063 -6.20732e-07 -1.01985e-07
-2.6441 -6.24499e-07 -1.03156e-07
-2.62758 -6.28312e-07 -1.04342e-07
-2.61105 -6.32173e-07 -1.05542e-07
-2.59453 -6.36083e-07 -1.06758e-07
-2.578 -6.40044e-07 -1.07989e-07
-2.56147 -6.44054e-07 -1.09236e-07
-2.54495 -6.48117e-07 -1.10499e-07
-2.52842 -6.52232e-07 -1.11778e-07
-2.5119 -6.56402e-07 -1.13074e-07
-2.49537 -6.60626e-07 -1.14387e-07
-2.47885 -6.64906e-07 -1.15718e-07
-2.46232 -6.69243e-07 -1.17067e-07
-2.44579 -6.73639e-07 -1.18433e-07
-2.42927 -6.78094e-07 -1.19818e-07
-2.41274 -6.8261e-07 -1.21222e-07
-2.39622 -6.87187e-07 -1.22645e-07
-2.37969 -6.91828e-07 -1.24088e-07
-2.36317 -6.96534e-07 -1.25551e-07
-2.34664 -7.01305e-07 -1.27034e-07
-2.33011 -7.06144e-07 -1.28539e-07
-2.31359 -7.11052e-07 -1.30064e-07
-2.29706 -7.16029e-07 -1.31612e-07
-2.28054 -7.21079e-07 -1.33182e-07
-2.26401 -7.26202e-07 -1.34774e-07
-2.24749 -7.314e-07 -1.3639e-07
-2.23096 -7.36675e-07 -1.3803e-07
-2.21444 -7.42028e-07 -1.39694e-07
-2.19791 -7.47461e-07 -1.41383e-07
-2.18138 -7.52976e-07 -1.43098e-07
-2.16486 -7.58575e-07 -1.44839e-07
-2.14833 -7.6426e-07 -1.46606e-07
-2.13181 -7.70032e-07 -1.48401e-07
-2.11528 -7.75895e-07 -1.50223e-07
-2.09876 -7.81849e-07 -1.52074e-07
-2.08223 -7.87898e-07 -1.53955e-07
-2.0657 -7.94042e-07 -1.55865e-07
-2.04918 -8.00286e-07 -1.57806e-07
-2.03265 -8.06631e-07 -1.59778e-07
-2.01613 -8.13079e-07 -1.61783e-07
-1.9996 -8.19633e-07 -1.63821e-07
-1.98308 -8.26297e-07 -1.65892e-07
-1.96655 -8.33072e-07 -1.67999e-07
-1.95003 -8.39961e-07 -1.7014e-07
-1.9335 -8.46968e-07 -1.72319e-07
-1.91697 -8.54095e-07 -1.74534e-07
-1.90045 -8.61345e-07 -1.76788e-07
-1.88392 -8.68723e-07 -1.79082e-07
-1.8674 -8.7623e-07 -1.81416e-07
-1.85087 -8.83872e-07 -1.83792e-07
-1.83435 -8.9165e-07 -1.8621e-07
-1.81782 -8.9957e-07 -1.88672e-07
-1.80129 -9.07634e-07 -1.91179e-07
-1.78477 -9.15847e-07 -1.93732e-07
-1.76824 -9.24214e-07 -1.96333e-07
-1.75172 -9.32737e-07 -1.98983e-07
-1.73519 -9.41423e-07 -2.01683e-07
-1.71867 -9.50275e-07 -2.04435e-07
-1.70214 -9.59299e-07 -2.07241e-07
-1.68562 -9.68499e-07 -2.10101e-07
-1.66909 -9.77881e-07 -2.13017e-07
-1.65256 -9.8745e-07 -2.15992e-07
-1.63604 -9.97212e-07 -2.19027e-07
-1.61951 -1.00717e-06 -2.22124e-07
-1.60299 -1.01734e-06 -2.25284e-07
-1.58646 -1.02771e-06 -2.2851e-07
-1.56994 -1.03831e-06 -2.31803e-07
-1.55341 -1.04913e-06 -2.35167e-07
-1.53688 -1.06018e-06 -2.38603e-07
-1.52036 -1.07147e-06 -2.42113e-07
-1.50383 -1.08301e-06 -2.457e-07
-1.48731 -1.09481e-06 -2.49367e-07
-1.47078 -1.10687e-06 -2.53116e-07
-1.45426 -1.1192e-06 -2.56949e-07
-1.43773 -1.13181e-06 -2.60871e-07
-1.4212 -1.14472e-06 -2.64883e-07
-1.40468 -1.15793e-06 -2.68989e-07
-1.38815 -1.17146e-06 -2.73192e-07
-1.37163 -1.1853e-06 -2.77505e-07
-1.3551 -1.19949e-06 -2.81923e-07
-1.33858 -1.21404e-06 -2.86442e-07
-1.32205 -1.22894e-06 -2.91074e-07
-1.30553 -1.24422e-06 -2.95823e-07
-1.289 -1.25989e-06 -3.00694e-07
-1.27247 -1.27597e-06 -3.05691e-07
-1.25595 -1.29246e-06 -3.1082e-07
-1.23942 -1.3094e-06 -3.16085e-07
-1.2229 -1.3268e-06 -3.21493e-07
-1.20637 -1.34467e-06 -3.27048e-07
-1.18985 -1.36303e-06 -3.32758e-07
-1.17332 -1.38192e-06 -3.38629e-07
-1.15679 -1.40134e-06 -3.44666e-07
-1.14027 -1.42132e-06 -3.50879e-07
-1.12374 -1.44189e-06 -3.57274e-07
-1.10722 -1.46308e-06 -3.6386e-07
-1.09069 -1.4849e-06 -3.70646e-07
-1.07417 -1.5074e-06 -3.77639e-07
-1.05764 -1.5306e-06 -3.84852e-07
-1.04112 -1.55453e-06 -3.92293e-07
-1.02459 -1.57924e-06 -3.99973e-07
-1.00806 -1.60476e-06 -4.07906e-07
-0.991538 -1.63112e-06 -4.16102e-07
-0.975013 -1.65838e-06 -4.24576e-07
-0.958487 -1.68658e-06 -4.33342e-07
-0.941961 -1.71576e-06 -4.42416e-07
-0.925436 -1.74599e-06 -4.51813e-07
-0.90891 -1.77731e-06 -4.61552e-07
-0.892384 -1.8098e-06 -4.71651e-07
-0.875859 -1.84351e-06 -4.82131e-07
-0.859333 -1.87852e-06 -4.93013e-07
-0.842808 -1.91489e-06 -5.04323e-07
-0.826282 -1.95273e-06 -5.16084e-07
-0.809756 -1.9921e-06 -5.28325e-07
-0.793231 -2.03312e-06 -5.41076e-07
-0.776705 -2.07587e-06 -5.54369e-07
-0.760179 -2.12049e-06 -5.6824e-07
-0.743654 -2.16709e-06 -5.82727e-07
-0.727128 -2.21581e-06 -5.97872e-07
-0.710602 -2.26679e-06 -6.13722e-07
-0.694077 -2.3202e-06 -6.30325e-07
-0.677551 -2.37621e-06 -6.47739e-07
-0.661026 -2.43502e-06 -6.66022e-07
-0.6445 -2.49685e-06 -6.85243e-07
-0.627974 -2.56193e-06 -7.05476e-07
-0.611449 -2.63053e-06 -7.26801e-07
-0.594923 -2.70294e-06 -7.49311e-07
-0.578397 -2.77948e-06 -7.73107e-07
-0.561872 -2.86053e-06 -7.98302e-07
-0.545346 -2.94648e-06 -8.25024e-07
-0.52882 -3.03781e-06 -8.53416e-07
-0.512295 -3.13503e-06 -8.83639e-07
-0.495769 -3.23872e-06 -9.15876e-07
-0.479244 -3.34957e-06 -9.50336e-07
-0.462718 -3.46834e-06 -9.87258e-07
-0.446192 -3.5959e-06 -1.02691e-06
-0.429667 -3.73327e-06 -1.06962e-06
-0.413141 -3.88164e-06 -1.11574e-06
-0.396615 -4.04236e-06 -1.16571e-06
-0.38009 -4.21707e-06 -1.22002e-06
-0.363564 -4.40765e-06 -1.27926e-06
-0.347038 -4.61638e-06 -1.34415e-06
-0.330513 -4.84599e-06 -1.41553e-06
-0.313987 -5.09977e-06 -1.49442e-06
-0.297461 -5.38175e-06 -1.58207e-06
-0.280936 -5.6969e-06 -1.68004e-06
-0.26441 -6.05145e-06 -1.79025e-06
-0.247885 -6.45328e-06 -1.91516e-06
-0.231359 -6.91253e-06 -2.05791e-06
-0.214833 -7.44244e-06 -2.22262e-06
-0.198308 -8.06068e-06 -2.41477e-06
-0.181782 -8.79135e-06 -2.64185e-06
-0.165256 -9.66817e-06 -2.91435e-06
-0.148731 -1.07399e-05 -3.2474e-06
-0.132205 -1.20796e-05 -3.6637e-06
-0.115679 -1.38023e-05 -4.19892e-06
-0.0991538 -1.60994e-05 -4.91246e-06
-0.0826282 -1.93157e-05 -5.91125e-06
-0.0661026 -2.4141e-05 -7.40896e-06
-0.0495769 -3.21848e-05 -9.90357e-06
-0.0330513 -4.82759e-05 -1.48862e-05
-0.0165256 -9.65451e-05 -2.97978e-05
0 49.995 15.4445
0.0165256 9.6329e-05 2.99134e-05
0.0330513 4.8143e-05 1.5027e-05
0.0495769 3.2089e-05 1.00558e-05
0.0661026 2.40624e-05 7.56652e-06
0.0826282 1.92461e-05 6.07161e-06
0.0991538 1.6035e-05 5.07444e-06
0.115679 1.37412e-05 4.3619e-06
0.132205 1.20207e-05 3.82736e-06
0.148731 1.06824e-05 3.41152e-06
0.165256 9.6118e-06 3.07881e-06
0.181782 8.73577e-06 2.80656e-06
0.198308 8.00573e-06 2.57967e-06
0.214833 7.38798e-06 2.38767e-06
0.231359 6.85847e-06 2.22309e-06
